row_idx,y,p,NCT_ID,Disease,Drug_Clean,Phase,risk_tolerance,confidence_tier,tier_threshold,safety_cytotoxic_cap,cap_reason,p_adj,cap_applied
439,0,8.203641927931595e-05,NCT06948513,Pain Management,ibuprofen,Phase 3,15.0,C_benign,0.5,0,,8.203641927931595e-05,0
441,0,2.3595264306705066e-05,NCT04956432,gout,allopurinol,Phase 3,18.0,C_benign,0.5,0,,2.3595264306705066e-05,0
442,0,0.0026179595687742955,NCT04829747,chronic migraine,atogepant,Phase 3,22.0,C_benign,0.5,0,,0.0026179595687742955,0
443,0,0.006014144700459031,NCT04476420,oral submucous fibrosis,betamethasone valerate,Phase 3,30.0,C_benign,0.5,0,,0.006014144700459031,0
444,0,0.0004676650143590884,NCT04825704,Pain,bupivacaine,Phase 3,15.0,C_benign,0.5,0,,0.0004676650143590884,0
445,0,0.0004676650143590884,NCT04974385,pain,bupivacaine,Phase 3,20.0,C_benign,0.5,0,,0.0004676650143590884,0
446,0,0.024801444109338027,NCT05171179,Mammaplasty,bupivacaine,Phase 3,5.0,C_benign,0.5,0,,0.024801444109338027,0
448,0,0.000672545137576006,NCT04345796,Tricuspid Regurgitation; Right Ventricular Dilatation,carvedilol,Phase 3,62.0,B_serious_chronic,0.6,0,,0.000672545137576006,0
449,0,0.0009593984172691075,NCT06754410,Lower Ureteric Stones,cetirizine,Phase 3,20.0,C_benign,0.5,0,,0.0009593984172691075,0
450,0,0.0007255768856987632,NCT04847947,Pre-frail Elderly,vitamin D3,Phase 3,25.0,C_benign,0.5,0,,0.0007255768856987632,0
452,0,0.010577247444336326,NCT06120725,Ischemic Stroke,clopidogrel,Phase 3,82.0,A_tox_tolerated,0.65,0,,0.010577247444336326,0
455,0,1.712124452185099e-05,NCT04765371,Coronavirus Infection,dexamethasone,Phase 3,70.0,A_tox_tolerated,0.65,0,,1.712124452185099e-05,0
456,0,9.956104260512443e-05,NCT04707352,Heart Failure,dapagliflozin,Phase 3,80.0,A_tox_tolerated,0.65,0,,9.956104260512443e-05,0
457,0,1.9428343953030643e-05,NCT04636671,Covid19; Viral Pneumonia Human Coronavirus; Severe Acute Respiratory Syndrome,dexamethasone,Phase 3,85.0,A_tox_tolerated,0.65,0,,1.9428343953030643e-05,0
458,0,7.579435114274593e-05,NCT04655144,Post Uterine Artery Embolization Pain,dexamethasone,Phase 3,10.0,C_benign,0.5,0,,7.579435114274593e-05,0
460,0,2.890040743804606e-05,NCT04976777,Macular Edema,dexamethasone,Phase 3,25.0,C_benign,0.5,0,,2.890040743804606e-05,0
461,0,2.3533657878426188e-05,NCT05564286,Chemoradiotherapy in Cervical Cancer,dexamethasone,Phase 3,85.0,A_tox_tolerated,0.65,0,,2.3533657878426188e-05,0
462,0,0.0010064953703925739,NCT05001555,low back pain,dexketoprofen,Phase 3,12.0,C_benign,0.5,0,,0.0010064953703925739,0
463,0,3.168331539193183e-05,NCT04940390,migraine,dihydroergotamine,Phase 3,20.0,C_benign,0.5,0,,3.168331539193183e-05,0
464,0,0.00020756689063892276,NCT05083923,Multiple Sclerosis,diroximel fumarate,Phase 3,60.0,B_serious_chronic,0.6,0,,0.00020756689063892276,0
465,0,0.03518458825160621,NCT04504812,Improving Outcomes in People With Knee Osteoarthritis Pain,duloxetine,Phase 3,20.0,C_benign,0.5,0,,0.03518458825160621,0
466,0,0.0018054637350724018,NCT04730037,CTEPH,edoxaban,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.0018054637350724018,0
467,0,0.00010996240940468556,NCT04345796,Tricuspid Regurgitation; Right Ventricular Dilatation,empagliflozin,Phase 3,62.0,B_serious_chronic,0.6,0,,0.00010996240940468556,0
468,0,0.16201590860735107,NCT04934722,Prostate Cancer,enzalutamide,Phase 3,72.0,A_tox_tolerated,0.65,0,,0.16201590860735107,0
470,0,0.43243959917662683,NCT04774380,Lung Cancer,etoposide,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.15,1
471,0,0.009307920470423305,NCT04878016,SCLC,etoposide,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.009307920470423305,1
473,0,1.0999836971224802e-05,NCT05185284,COVID-19,favipiravir,Phase 3,75.0,A_tox_tolerated,0.65,0,,1.0999836971224802e-05,0
474,0,0.0004374218404420962,NCT05137184,Acute Pain; Ambulances,fentanyl,Phase 3,12.0,C_benign,0.5,0,,0.0004374218404420962,0
475,0,0.003965172901422563,NCT05848492,Invasive Candidiases,fluconazole,Phase 3,82.0,A_tox_tolerated,0.65,0,,0.003965172901422563,0
476,0,0.00014077855958263632,NCT04629703,pneumonia,fostamatinib,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.00014077855958263632,0
477,0,5.743629580068299e-05,NCT04615624,preeclampsia,furosemide,Phase 3,75.0,A_tox_tolerated,0.65,0,,5.743629580068299e-05,0
478,0,5.743629580068299e-05,NCT04752475,preeclampsia,furosemide,Phase 3,75.0,A_tox_tolerated,0.65,0,,5.743629580068299e-05,0
479,0,3.069465919816704e-05,NCT05093621,heart failure,furosemide,Phase 3,80.0,A_tox_tolerated,0.65,0,,3.069465919816704e-05,0
480,0,0.01500606297393225,NCT04935359,Metastatic Pancreatic Ductal Adenocarcinoma,gemcitabine,Phase 3,95.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.01500606297393225,1
481,0,0.2497435954652381,NCT04842604,Acute Myeloid Leukemia; Myelodysplastic Syndrome; Chronic Myelomonocytic Leukemia,glasdegib,Phase 3,90.0,A_tox_tolerated,0.65,0,,0.2497435954652381,0
482,0,0.0008364047881018992,NCT04918862,1mg Vs 3 mg of Granisetron,granisetron,Phase 3,10.0,C_benign,0.5,0,,0.0008364047881018992,0
483,0,6.66315667807769e-05,NCT05087615,"Bariatric Surgery Candidate; Perioperative Complication; Nausea; Vomiting, Postoperative; Drug Effect",granisetron,Phase 3,25.0,C_benign,0.5,0,,6.66315667807769e-05,0
484,0,0.018599003909265836,NCT04750707,Sickle Cell Anemia in Children,hydroxyurea,Phase 3,65.0,B_serious_chronic,0.6,0,,0.018599003909265836,0
485,0,0.00013124179230734924,NCT04819776,bipolar I disorder,iloperidone,Phase 3,52.0,B_serious_chronic,0.6,0,,0.00013124179230734924,0
486,0,0.0018402270168915284,NCT04684238,sedation,isoflurane,Phase 3,15.0,C_benign,0.5,0,,0.0018402270168915284,0
488,0,0.00014770602294790678,NCT04955158,Sore Throat,ketamine,Phase 3,5.0,C_benign,0.5,0,,0.00014770602294790678,0
490,0,0.00853458618953444,NCT04874935,Breast Cancer,lansoprazole,Phase 3,75.0,A_tox_tolerated,0.65,0,,0.00853458618953444,0
491,0,0.006667528305390869,NCT07079540,Reflux Esophagitis,lansoprazole,Phase 3,22.0,C_benign,0.5,0,,0.006667528305390869,0
492,0,2.930885541190395e-05,NCT04591353,total hip arthroplasty,lidocaine,Phase 3,25.0,C_benign,0.5,0,,2.930885541190395e-05,0
493,0,0.00031164798494372973,NCT04775225,juvenile idiopathic arthritis,lidocaine,Phase 3,50.0,B_serious_chronic,0.6,0,,0.00031164798494372973,0
494,0,5.4155574851461895e-05,NCT04985942,Major Depressive Disorder,lumateperone,Phase 3,42.0,B_serious_chronic,0.6,0,,5.4155574851461895e-05,0
495,0,5.4155574851461895e-05,NCT05061706,Major Depressive Disorder,lumateperone,Phase 3,42.0,B_serious_chronic,0.6,0,,5.4155574851461895e-05,0
496,0,0.00011239148518335739,NCT05061719,Major Depressive Disorder,lumateperone,Phase 3,42.0,B_serious_chronic,0.6,0,,0.00011239148518335739,0
497,0,0.007487183602717362,NCT04786873,isolated growth hormone deficiency type IA,macimorelin,Phase 3,30.0,C_benign,0.5,0,,0.007487183602717362,0
500,0,0.0012616425007671323,NCT04221750,Frailty; Sarcopenic Obesity; Aging,metformin,Phase 3,30.0,C_benign,0.5,0,,0.0012616425007671323,0
501,0,0.0002262862394220631,NCT04807348,Type 2 Diabetes,metformin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0002262862394220631,0
502,0,0.00045415285584139855,NCT05137184,Acute Pain; Ambulances,methoxyflurane,Phase 3,12.0,C_benign,0.5,0,,0.00045415285584139855,0
503,0,7.614198227476942e-05,NCT04636671,Covid19; Viral Pneumonia Human Coronavirus; Severe Acute Respiratory Syndrome,methylprednisolone,Phase 3,85.0,A_tox_tolerated,0.65,0,,7.614198227476942e-05,0
505,0,3.0462937678210892e-05,NCT05087615,"Bariatric Surgery Candidate; Perioperative Complication; Nausea; Vomiting, Postoperative; Drug Effect",metoclopramide,Phase 3,25.0,C_benign,0.5,0,,3.0462937678210892e-05,0
506,0,0.002191437859301905,NCT04927312,Complicated Intra-abdominal Infection,metronidazole,Phase 3,65.0,B_serious_chronic,0.6,0,,0.002191437859301905,0
507,0,0.004591898474322212,NCT04624750,myotonic dystrophy type 1,mexiletine,Phase 3,65.0,B_serious_chronic,0.6,0,,0.004591898474322212,0
508,0,0.00019383147082975934,NCT04515186,mania,miltefosine,Phase 3,45.0,B_serious_chronic,0.6,0,,0.00019383147082975934,0
509,0,0.012044380230040112,NCT05065190,"Lung Diseases, Interstitial",nintedanib,Phase 3,75.0,A_tox_tolerated,0.65,0,,0.012044380230040112,0
510,0,2.5405751371346975e-05,NCT05276596,hypotension,norepinephrine,Phase 3,40.0,B_serious_chronic,0.6,0,,2.5405751371346975e-05,0
512,0,0.0003603086945982708,NCT04779242,Community-acquired Pneumonia; Bacterial Pneumonia,omadacycline,Phase 3,60.0,B_serious_chronic,0.6,0,,0.0003603086945982708,0
513,0,0.00017882577378774105,NCT05087615,"Bariatric Surgery Candidate; Perioperative Complication; Nausea; Vomiting, Postoperative; Drug Effect",ondansetron,Phase 3,25.0,C_benign,0.5,0,,0.00017882577378774105,0
514,0,3.2417349741581295e-05,NCT04765371,Coronavirus Infection,prednisolone,Phase 3,70.0,A_tox_tolerated,0.65,0,,3.2417349741581295e-05,0
515,0,0.026262713758528216,NCT04887506,Prostate Cancer,prednisone,Phase 3,72.0,A_tox_tolerated,0.65,0,,0.026262713758528216,0
516,0,0.00010765685295842401,NCT04411836,malaria,primaquine,Phase 3,75.0,A_tox_tolerated,0.65,0,,0.00010765685295842401,0
517,0,0.00021900917498503505,NCT04711837,Anesthesia,propofol,Phase 3,15.0,C_benign,0.5,0,,0.00021900917498503505,0
518,0,0.0060709951690180505,NCT04958746,Gynecological Outpatient Surgery,propofol,Phase 3,12.0,C_benign,0.5,0,,0.0060709951690180505,0
519,0,6.917163917473624e-05,NCT04940689,Anesthesia,remifentanil,Phase 3,15.0,C_benign,0.5,0,,6.917163917473624e-05,0
520,0,0.5186318564863198,NCT04800172,obesity,roflumilast,Phase 3,35.0,C_benign,0.5,0,,0.5186318564863198,0
521,0,0.052987263486636,NCT04676334,Metastatic Castration-Resistant Prostate Cancer; Ovarian Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Peritoneal Cancer; Other Solid Tumor,rucaparib,Phase 3,92.0,A_tox_tolerated,0.65,0,,0.052987263486636,0
522,0,0.0001270167687825584,NCT04921969,Atopic Dermatitis,ruxolitinib,Phase 3,20.0,C_benign,0.5,0,,0.0001270167687825584,0
523,0,0.39799769053561707,NCT04565990,"Hypertension, Pulmonary",selexipag,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.39799769053561707,0
524,0,0.10863382944324569,NCT04304261,"Diabetes Mellitus, Type 2; Cognitive Functions Confusion",sitagliptin,Phase 3,42.0,B_serious_chronic,0.6,0,,0.10863382944324569,0
525,0,0.0045589537114774665,NCT06413082,Hypertension,spironolactone,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0045589537114774665,0
526,0,0.00724690025560278,NCT04411836,malaria,tafenoquine,Phase 3,75.0,A_tox_tolerated,0.65,0,,0.00724690025560278,0
527,0,4.8132879032662096e-05,NCT05385744,Multiple Sclerosis,teriflunomide,Phase 3,60.0,B_serious_chronic,0.6,0,,4.8132879032662096e-05,0
528,0,1.6469341371983173e-05,NCT05093621,heart failure,torsemide,Phase 3,80.0,A_tox_tolerated,0.65,0,,1.6469341371983173e-05,0
529,0,0.0007782583667434611,NCT04635007,"Cesarean Section Complications; Blood Loss, Surgical; Misoprostol; Tranexamic Acid",tranexamic acid,Phase 3,55.0,B_serious_chronic,0.6,0,,0.0007782583667434611,0
531,0,6.518125843934731e-05,NCT04707768,anemia of chronic kidney disease,vadadustat,Phase 3,48.0,B_serious_chronic,0.6,0,,6.518125843934731e-05,0
534,0,0.013076630989942403,NCT05033886,hot flashes,fezolinetant,Phase 3,8.0,C_benign,0.5,0,,0.013076630989942403,0
536,0,0.0017555576731133609,NCT04472429,Anal Carcinoma,paclitaxel,Phase 3,80.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.0017555576731133609,1
538,0,0.00010352749775222995,NCT04429022,"Pain, Postoperative",acetaminophen,Phase 3,8.0,C_benign,0.5,0,,0.00010352749775222995,0
540,0,0.00017244457280559186,NCT04401579,COVID-19,baricitinib,Phase 3,75.0,A_tox_tolerated,0.65,0,,0.00017244457280559186,0
544,0,0.0043289658653383025,NCT05175066,Cardiomyopathies; Chemotherapy Effect; Diastolic Dysfunction; Systolic Dysfunction,bisoprolol,Phase 3,75.0,A_tox_tolerated,0.65,0,,0.0043289658653383025,0
545,0,0.00015766736755961497,NCT04258839,autism spectrum disorder,brexpiprazole,Phase 3,20.0,C_benign,0.5,0,,0.00015766736755961497,0
546,0,0.1435624246352961,NCT03342027,HIV; Smoking Cessation,bupropion,Phase 3,62.0,B_serious_chronic,0.6,0,,0.1435624246352961,0
547,0,0.008505265357044548,NCT04388319,Smoking Cessation,bupropion,Phase 3,25.0,C_benign,0.5,0,,0.008505265357044548,0
548,0,0.54729361996338,NCT04338269,Cell Carcinoma,cabozantinib,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.54729361996338,0
550,0,0.0009437583697013731,NCT04429022,"Pain, Postoperative",celecoxib,Phase 3,8.0,C_benign,0.5,0,,0.0009437583697013731,0
551,0,0.0011877366670684317,NCT04237090,Breast Cancer; Lung Cancer; Ovarian Cancer; Oesophageal Cancer; Head Cancer Neck; Cervical Cancer; Endometrial Cancer,cetirizine,Phase 3,88.0,A_tox_tolerated,0.65,0,,0.0011877366670684317,0
556,0,0.00027667447158497433,NCT04110340,"Plague, Bubonic; Plague, Pneumonic",ciprofloxacin,Phase 3,95.0,A_tox_tolerated,0.65,0,,0.00027667447158497433,0
560,0,0.26885977347801876,NCT04469465,Paroxysmal Nocturnal Hemoglobinuria,danicopan,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.26885977347801876,0
561,0,0.00025512741150667223,NCT04213677,Polycystic Ovary Syndrome,dapagliflozin,Phase 3,25.0,C_benign,0.5,0,,0.00025512741150667223,0
562,0,0.0005447443807569915,NCT04564742,Acute Myocardial Infarction; Heart Failure,dapagliflozin,Phase 3,82.0,A_tox_tolerated,0.65,0,,0.0005447443807569915,0
563,0,2.234256586357865e-05,NCT04634500,Type 2 Diabetes,dapagliflozin,Phase 3,40.0,B_serious_chronic,0.6,0,,2.234256586357865e-05,0
564,0,6.98898291768478e-05,NCT04189107,"Analgesia; Surgery; Cancer of Head and Neck; Oropharyngeal Cancer; Carcinoma of Unknown Primary; Pain, Postoperative; Postoperative Pain",dexamethasone,Phase 3,80.0,A_tox_tolerated,0.65,0,,6.98898291768478e-05,0
565,0,2.9973807781504957e-05,NCT04509973,Covid19; Hypoxia,dexamethasone,Phase 3,80.0,A_tox_tolerated,0.65,0,,2.9973807781504957e-05,0
567,0,0.00012965061029784414,NCT04890626,SARS-CoV-2 Infection,dexamethasone,Phase 3,55.0,B_serious_chronic,0.6,0,,0.00012965061029784414,0
568,0,3.0192115724432632e-05,NCT05195242,COVID-19; Thrombosis Embolism; Bleeding,dexamethasone,Phase 3,80.0,A_tox_tolerated,0.65,0,,3.0192115724432632e-05,0
569,0,9.466978508040875e-05,NCT04406649,migraine,dihydroergotamine,Phase 3,20.0,C_benign,0.5,0,,9.466978508040875e-05,0
570,0,0.0003230158406046554,NCT04166331,Sepsis,dobutamine,Phase 3,82.0,A_tox_tolerated,0.65,0,,0.0003230158406046554,0
571,0,0.00020055362354647714,NCT04079452,HIV-1 infection,doravirine,Phase 3,62.0,B_serious_chronic,0.6,0,,0.00020055362354647714,0
572,0,0.00012311451442896065,NCT04157751,Heart Failure,empagliflozin,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.00012311451442896065,0
573,0,0.00010083449428547044,NCT04233801,Type 2 Diabetes,empagliflozin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.00010083449428547044,0
575,0,0.0023884142993915287,NCT04032119,Gastric Neoplasm; Early Gastric Cancer,epinephrine,Phase 3,72.0,A_tox_tolerated,0.65,0,,0.0023884142993915287,0
576,0,2.923077341462841e-05,NCT04231331,valvular heart disease,ertugliflozin,Phase 3,65.0,B_serious_chronic,0.6,0,,2.923077341462841e-05,0
577,0,0.006243666312458137,NCT04476446,Esketamine Treatment in Participants With Treatment Resistant Depression,esketamine,Phase 3,55.0,B_serious_chronic,0.6,0,,0.006243666312458137,0
579,0,0.006338045681040154,NCT04192266,PTSD,estradiol,Phase 3,40.0,B_serious_chronic,0.6,0,,0.006338045681040154,0
580,0,0.0460417662472096,NCT04256421,Lung Cancer,etoposide,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.0460417662472096,1
581,0,0.4303392541119865,NCT04712903,Lung Cancer,etoposide,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.15,1
582,0,0.0420456004143437,NCT03996369,Ulcerative Colitis,etrasimod,Phase 3,58.0,B_serious_chronic,0.6,0,,0.0420456004143437,0
583,0,0.004844669175299339,NCT04706793,Ulcerative Colitis,etrasimod,Phase 3,58.0,B_serious_chronic,0.6,0,,0.004844669175299339,0
586,0,1.0263506523115919e-05,NCT04542694,COVID-19,favipiravir,Phase 3,75.0,A_tox_tolerated,0.65,0,,1.0263506523115919e-05,0
591,0,0.0007997726996585204,NCT04128540,Aortic Coarctation; Erector Spinae Plane Block; Paediatric,fentanyl,Phase 3,55.0,B_serious_chronic,0.6,0,,0.0007997726996585204,0
593,0,0.04812413774193094,NCT04451226,hot flashes,fezolinetant,Phase 3,8.0,C_benign,0.5,0,,0.04812413774193094,0
594,0,0.0016483987084528328,NCT04230980,Post-Operative Pain,gabapentin,Phase 3,8.0,C_benign,0.5,0,,0.0016483987084528328,0
595,0,9.060947240879128e-05,NCT04429022,"Pain, Postoperative",gabapentin,Phase 3,8.0,C_benign,0.5,0,,9.060947240879128e-05,0
596,0,0.0025136348288424854,NCT04391569,status epilepticus,ganaxolone,Phase 3,88.0,A_tox_tolerated,0.65,0,,0.0025136348288424854,0
597,0,0.00042857649206780676,NCT04193176,chronic cough,gefapixant,Phase 3,12.0,C_benign,0.5,0,,0.00042857649206780676,0
598,0,0.00042857649206780676,NCT04193202,chronic cough,gefapixant,Phase 3,12.0,C_benign,0.5,0,,0.00042857649206780676,0
599,0,0.05545944911668418,NCT04182204,Cell Lymphoma,gemcitabine,Phase 3,85.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.05545944911668418,1
621,0,0.00014076555204906109,NCT03588429,Anesthesia,isoflurane,Phase 3,15.0,C_benign,0.5,0,,0.00014076555204906109,0
622,0,0.00026566274967315077,NCT05696509,valvular heart disease,isoflurane,Phase 3,65.0,B_serious_chronic,0.6,0,,0.00026566274967315077,0
623,0,0.0001648571540876033,NCT04312048,pain,isosorbide mononitrate,Phase 3,20.0,C_benign,0.5,0,,0.0001648571540876033,0
624,0,0.0001476161812012222,NCT04646694,Postoperative Pain,ketamine,Phase 3,8.0,C_benign,0.5,0,,0.0001476161812012222,0
625,0,2.240794294026987e-05,NCT04429022,"Pain, Postoperative",ketorolac,Phase 3,8.0,C_benign,0.5,0,,2.240794294026987e-05,0
626,0,0.00010051532780330256,NCT04627285,epilepsy,lacosamide,Phase 3,58.0,B_serious_chronic,0.6,0,,0.00010051532780330256,0
627,0,0.00023327848779977883,NCT04549168,insomnia,lemborexant,Phase 3,15.0,C_benign,0.5,0,,0.00023327848779977883,0
628,0,0.48244457387840256,NCT04199104,Cell Carcinoma,lenvatinib,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.48244457387840256,0
629,0,0.005085273743583533,NCT04889118,Advanced Melanoma,lenvatinib,Phase 3,90.0,A_tox_tolerated,0.65,0,,0.005085273743583533,0
630,0,0.48244457387840256,NCT05523323,Cell Carcinoma,lenvatinib,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.48244457387840256,0
631,0,0.010396328011121768,NCT06486870,PCOS (Polycystic Ovary Syndrome) of Bilateral Ovaries,letrozole,Phase 3,25.0,C_benign,0.5,0,,0.010396328011121768,0
632,0,4.9752856402316014e-05,NCT04500158,Pain,lidocaine,Phase 3,15.0,C_benign,0.5,0,,4.9752856402316014e-05,0
633,0,0.09900124381664127,NCT04285515,Depression,lumateperone,Phase 3,40.0,B_serious_chronic,0.6,0,,0.09900124381664127,0
634,0,0.22642628599042808,NCT04185363,progressive familial intrahepatic cholestasis,maralixibat,Phase 3,75.0,A_tox_tolerated,0.65,0,,0.22642628599042808,0
635,0,0.00374937722042646,NCT04349072,hypertrophic cardiomyopathy,mavacamten,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.00374937722042646,0
636,0,0.01380786687389883,NCT04478721,Bacteremia,meropenem,Phase 3,75.0,A_tox_tolerated,0.65,0,,0.01380786687389883,0
637,0,0.003800272283133178,NCT04264897,Aging; Insulin Sensitivity; Chronic Disease; Mitochondria; Insulin Resistance,metformin,Phase 3,20.0,C_benign,0.5,0,,0.003800272283133178,0
638,0,0.0013319670299970494,NCT05921942,Colon Cancer,metformin,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.0013319670299970494,0
639,0,3.521902736059212e-05,NCT04618497,pain,methoxyflurane,Phase 3,20.0,C_benign,0.5,0,,3.521902736059212e-05,0
641,0,3.5471722961283985e-05,NCT03947827,Treatment Resistant Depression,minocycline,Phase 3,55.0,B_serious_chronic,0.6,0,,3.5471722961283985e-05,0
642,0,0.005743935055529234,NCT04173494,Primary Myelofibrosis; Post-polycythemia Vera Myelofibrosis; Post-essential Thrombocythemia Myelofibrosis,momelotinib,Phase 3,78.0,A_tox_tolerated,0.65,0,,0.005743935055529234,0
643,0,0.00018341706189583303,NCT04433390,constipation,naloxegol,Phase 3,8.0,C_benign,0.5,0,,0.00018341706189583303,0
644,0,0.0001020583575760959,NCT04538534,vasospastic angina,nicardipine,Phase 3,50.0,B_serious_chronic,0.6,0,,0.0001020583575760959,0
645,0,0.01821352880229107,NCT04317430,Diabetic Nephropathies,niclosamide,Phase 3,58.0,B_serious_chronic,0.6,0,,0.01821352880229107,0
646,0,0.0025048934093380324,NCT03925025,organophosphate poisoning,nimodipine,Phase 3,88.0,A_tox_tolerated,0.65,0,,0.0025048934093380324,0
649,0,0.0008009350129104727,NCT04187144,Recurrent urinary tract infections,nitrofurantoin,Phase 3,25.0,C_benign,0.5,0,,0.0008009350129104727,0
650,0,0.0003336864142283398,NCT04501861,Intraoperative hypotension,norepinephrine,Phase 3,25.0,C_benign,0.5,0,,0.0003336864142283398,0
653,0,0.00269369606249145,NCT04540211,Metastatic Esophageal Carcinoma,paclitaxel,Phase 3,92.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.00269369606249145,1
654,0,0.646413140429791,NCT05318443,Lung Cancer,paclitaxel,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.15,1
658,0,0.006744705462062671,NCT04414761,IVF; GnRH Antagonist; PPOS,progesterone,Phase 3,10.0,C_benign,0.5,0,,0.006744705462062671,0
