row_idx,y,p,NCT_ID,Disease,Drug_Clean,Phase,risk_tolerance,confidence_tier,tier_threshold,p_adj
462,0,0.14786343022090875,NCT05001555,low back pain,dexketoprofen,Phase 3,12.0,C_benign,0.5,0.14786343022090875
463,0,0.002812624298063815,NCT04940390,migraine,dihydroergotamine,Phase 3,20.0,C_benign,0.5,0.002812624298063815
464,0,0.004850302852011867,NCT05083923,Multiple Sclerosis,diroximel fumarate,Phase 3,60.0,B_serious_chronic,0.6,0.004850302852011867
465,0,0.7403210578718182,NCT04504812,Improving Outcomes in People With Knee Osteoarthritis Pain,duloxetine,Phase 3,20.0,C_benign,0.5,0.7403210578718182
466,0,0.44816550296456337,NCT04730037,CTEPH,edoxaban,Phase 3,80.0,A_tox_tolerated,0.65,0.44816550296456337
467,0,0.003123413690289878,NCT04345796,Tricuspid Regurgitation; Right Ventricular Dilatation,empagliflozin,Phase 3,62.0,B_serious_chronic,0.6,0.003123413690289878
468,0,0.8293872900469342,NCT04934722,Prostate Cancer,enzalutamide,Phase 3,72.0,A_tox_tolerated,0.65,0.8293872900469342
470,0,0.895735197537341,NCT04774380,Lung Cancer,etoposide,Phase 3,90.0,A_tox_tolerated,0.65,0.895735197537341
471,0,0.46647735649496036,NCT04878016,SCLC,etoposide,Phase 3,90.0,A_tox_tolerated,0.65,0.46647735649496036
473,0,0.003497213203748095,NCT05185284,COVID-19,favipiravir,Phase 3,75.0,A_tox_tolerated,0.65,0.003497213203748095
474,0,0.003636412830769742,NCT05137184,Acute Pain; Ambulances,fentanyl,Phase 3,12.0,C_benign,0.5,0.003636412830769742
475,0,0.2953648837063625,NCT05848492,Invasive Candidiases,fluconazole,Phase 3,82.0,A_tox_tolerated,0.65,0.2953648837063625
476,0,0.10195090113001323,NCT04629703,pneumonia,fostamatinib,Phase 3,70.0,A_tox_tolerated,0.65,0.10195090113001323
477,0,0.006162765758003031,NCT04615624,preeclampsia,furosemide,Phase 3,75.0,A_tox_tolerated,0.65,0.006162765758003031
478,0,0.005850332122130442,NCT04752475,preeclampsia,furosemide,Phase 3,75.0,A_tox_tolerated,0.65,0.005850332122130442
479,0,0.004105974001124069,NCT05093621,heart failure,furosemide,Phase 3,80.0,A_tox_tolerated,0.65,0.004105974001124069
480,0,0.18175266123743183,NCT04935359,Metastatic Pancreatic Ductal Adenocarcinoma,gemcitabine,Phase 3,95.0,A_tox_tolerated,0.65,0.18175266123743183
481,0,0.4309394549300457,NCT04842604,Acute Myeloid Leukemia; Myelodysplastic Syndrome; Chronic Myelomonocytic Leukemia,glasdegib,Phase 3,90.0,A_tox_tolerated,0.65,0.4309394549300457
482,0,0.18407640903923211,NCT04918862,1mg Vs 3 mg of Granisetron,granisetron,Phase 3,10.0,C_benign,0.5,0.18407640903923211
483,0,0.0038122899002105636,NCT05087615,"Bariatric Surgery Candidate; Perioperative Complication; Nausea; Vomiting, Postoperative; Drug Effect",granisetron,Phase 3,25.0,C_benign,0.5,0.0038122899002105636
484,0,0.7784168686410018,NCT04750707,Sickle Cell Anemia in Children,hydroxyurea,Phase 3,65.0,B_serious_chronic,0.6,0.7784168686410018
485,0,0.006063334361571182,NCT04819776,bipolar I disorder,iloperidone,Phase 3,52.0,B_serious_chronic,0.6,0.006063334361571182
486,0,0.009935565394431922,NCT04684238,sedation,isoflurane,Phase 3,15.0,C_benign,0.5,0.009935565394431922
488,0,0.003965790584204054,NCT04955158,Sore Throat,ketamine,Phase 3,5.0,C_benign,0.5,0.003965790584204054
490,0,0.6037235642766463,NCT04874935,Breast Cancer,lansoprazole,Phase 3,75.0,A_tox_tolerated,0.65,0.6037235642766463
491,0,0.631311058223344,NCT07079540,Reflux Esophagitis,lansoprazole,Phase 3,22.0,C_benign,0.5,0.631311058223344
492,0,0.0062041383308861775,NCT04591353,total hip arthroplasty,lidocaine,Phase 3,25.0,C_benign,0.5,0.0062041383308861775
493,0,0.32604572666453346,NCT04775225,juvenile idiopathic arthritis,lidocaine,Phase 3,50.0,B_serious_chronic,0.6,0.32604572666453346
494,0,0.0057037761246161,NCT04985942,Major Depressive Disorder,lumateperone,Phase 3,42.0,B_serious_chronic,0.6,0.0057037761246161
495,0,0.0057037761246161,NCT05061706,Major Depressive Disorder,lumateperone,Phase 3,42.0,B_serious_chronic,0.6,0.0057037761246161
496,0,0.0055277391286321365,NCT05061719,Major Depressive Disorder,lumateperone,Phase 3,42.0,B_serious_chronic,0.6,0.0055277391286321365
497,0,0.5127218569627512,NCT04786873,isolated growth hormone deficiency type IA,macimorelin,Phase 3,30.0,C_benign,0.5,0.5127218569627512
500,0,0.6316168837975222,NCT04221750,Frailty; Sarcopenic Obesity; Aging,metformin,Phase 3,30.0,C_benign,0.5,0.6316168837975222
501,0,0.12496319435328125,NCT04807348,Type 2 Diabetes,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.12496319435328125
502,0,0.019991894751668404,NCT05137184,Acute Pain; Ambulances,methoxyflurane,Phase 3,12.0,C_benign,0.5,0.019991894751668404
503,0,0.06357485513503609,NCT04636671,Covid19; Viral Pneumonia Human Coronavirus; Severe Acute Respiratory Syndrome,methylprednisolone,Phase 3,85.0,A_tox_tolerated,0.65,0.06357485513503609
505,0,0.0027590000094061653,NCT05087615,"Bariatric Surgery Candidate; Perioperative Complication; Nausea; Vomiting, Postoperative; Drug Effect",metoclopramide,Phase 3,25.0,C_benign,0.5,0.0027590000094061653
506,0,0.07842379254619883,NCT04927312,Complicated Intra-abdominal Infection,metronidazole,Phase 3,65.0,B_serious_chronic,0.6,0.07842379254619883
507,0,0.14123467807438372,NCT04624750,myotonic dystrophy type 1,mexiletine,Phase 3,65.0,B_serious_chronic,0.6,0.14123467807438372
508,0,0.012907662483754235,NCT04515186,mania,miltefosine,Phase 3,45.0,B_serious_chronic,0.6,0.012907662483754235
509,0,0.21539214622365876,NCT05065190,"Lung Diseases, Interstitial",nintedanib,Phase 3,75.0,A_tox_tolerated,0.65,0.21539214622365876
510,0,0.003715522263503446,NCT05276596,hypotension,norepinephrine,Phase 3,40.0,B_serious_chronic,0.6,0.003715522263503446
512,0,0.2978739666321307,NCT04779242,Community-acquired Pneumonia; Bacterial Pneumonia,omadacycline,Phase 3,60.0,B_serious_chronic,0.6,0.2978739666321307
513,0,0.0061224054054760165,NCT05087615,"Bariatric Surgery Candidate; Perioperative Complication; Nausea; Vomiting, Postoperative; Drug Effect",ondansetron,Phase 3,25.0,C_benign,0.5,0.0061224054054760165
514,0,0.004119359747144125,NCT04765371,Coronavirus Infection,prednisolone,Phase 3,70.0,A_tox_tolerated,0.65,0.004119359747144125
515,0,0.9692373725194819,NCT04887506,Prostate Cancer,prednisone,Phase 3,72.0,A_tox_tolerated,0.65,0.9692373725194819
516,0,0.003813006995267898,NCT04411836,malaria,primaquine,Phase 3,75.0,A_tox_tolerated,0.65,0.003813006995267898
517,0,0.005870802826934684,NCT04711837,Anesthesia,propofol,Phase 3,15.0,C_benign,0.5,0.005870802826934684
518,0,0.16936713304360393,NCT04958746,Gynecological Outpatient Surgery,propofol,Phase 3,12.0,C_benign,0.5,0.16936713304360393
519,0,0.0028276330194329847,NCT04940689,Anesthesia,remifentanil,Phase 3,15.0,C_benign,0.5,0.0028276330194329847
520,0,0.9999990969068276,NCT04800172,obesity,roflumilast,Phase 3,35.0,C_benign,0.5,0.9999990969068276
521,0,0.40898758039855954,NCT04676334,Metastatic Castration-Resistant Prostate Cancer; Ovarian Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Peritoneal Cancer; Other Solid Tumor,rucaparib,Phase 3,92.0,A_tox_tolerated,0.65,0.40898758039855954
522,0,0.012439091966897697,NCT04921969,Atopic Dermatitis,ruxolitinib,Phase 3,20.0,C_benign,0.5,0.012439091966897697
523,0,0.6038177090273003,NCT04565990,"Hypertension, Pulmonary",selexipag,Phase 3,80.0,A_tox_tolerated,0.65,0.6038177090273003
524,0,0.8178848523211538,NCT04304261,"Diabetes Mellitus, Type 2; Cognitive Functions Confusion",sitagliptin,Phase 3,42.0,B_serious_chronic,0.6,0.8178848523211538
525,0,0.01362771870178392,NCT06413082,Hypertension,spironolactone,Phase 3,40.0,B_serious_chronic,0.6,0.01362771870178392
526,0,0.0271533894379004,NCT04411836,malaria,tafenoquine,Phase 3,75.0,A_tox_tolerated,0.65,0.0271533894379004
527,0,0.0024940107214611374,NCT05385744,Multiple Sclerosis,teriflunomide,Phase 3,60.0,B_serious_chronic,0.6,0.0024940107214611374
528,0,0.005496138447976473,NCT05093621,heart failure,torsemide,Phase 3,80.0,A_tox_tolerated,0.65,0.005496138447976473
529,0,0.22570328044224422,NCT04635007,"Cesarean Section Complications; Blood Loss, Surgical; Misoprostol; Tranexamic Acid",tranexamic acid,Phase 3,55.0,B_serious_chronic,0.6,0.22570328044224422
531,0,0.010153230367252464,NCT04707768,anemia of chronic kidney disease,vadadustat,Phase 3,48.0,B_serious_chronic,0.6,0.010153230367252464
534,0,0.7179202352458006,NCT05033886,hot flashes,fezolinetant,Phase 3,8.0,C_benign,0.5,0.7179202352458006
536,0,0.07693558058086651,NCT04472429,Anal Carcinoma,paclitaxel,Phase 3,80.0,A_tox_tolerated,0.65,0.07693558058086651
538,0,0.0026189600387716895,NCT04429022,"Pain, Postoperative",acetaminophen,Phase 3,8.0,C_benign,0.5,0.0026189600387716895
540,0,0.0033643483507074246,NCT04401579,COVID-19,baricitinib,Phase 3,75.0,A_tox_tolerated,0.65,0.0033643483507074246
544,0,0.4549394836612917,NCT05175066,Cardiomyopathies; Chemotherapy Effect; Diastolic Dysfunction; Systolic Dysfunction,bisoprolol,Phase 3,75.0,A_tox_tolerated,0.65,0.4549394836612917
545,0,0.0038204737958326797,NCT04258839,autism spectrum disorder,brexpiprazole,Phase 3,20.0,C_benign,0.5,0.0038204737958326797
546,0,0.18410433309797927,NCT03342027,HIV; Smoking Cessation,bupropion,Phase 3,62.0,B_serious_chronic,0.6,0.18410433309797927
547,0,0.014731769812715734,NCT04388319,Smoking Cessation,bupropion,Phase 3,25.0,C_benign,0.5,0.014731769812715734
548,0,0.9970936198921377,NCT04338269,Cell Carcinoma,cabozantinib,Phase 3,85.0,A_tox_tolerated,0.65,0.9970936198921377
550,0,0.0038308596260100635,NCT04429022,"Pain, Postoperative",celecoxib,Phase 3,8.0,C_benign,0.5,0.0038308596260100635
551,0,0.2645447504270602,NCT04237090,Breast Cancer; Lung Cancer; Ovarian Cancer; Oesophageal Cancer; Head Cancer Neck; Cervical Cancer; Endometrial Cancer,cetirizine,Phase 3,88.0,A_tox_tolerated,0.65,0.2645447504270602
556,0,0.22530004387350983,NCT04110340,"Plague, Bubonic; Plague, Pneumonic",ciprofloxacin,Phase 3,95.0,A_tox_tolerated,0.65,0.22530004387350983
560,0,0.3848564667568747,NCT04469465,Paroxysmal Nocturnal Hemoglobinuria,danicopan,Phase 3,80.0,A_tox_tolerated,0.65,0.3848564667568747
561,0,0.0036360237738914058,NCT04213677,Polycystic Ovary Syndrome,dapagliflozin,Phase 3,25.0,C_benign,0.5,0.0036360237738914058
562,0,0.1615503412245522,NCT04564742,Acute Myocardial Infarction; Heart Failure,dapagliflozin,Phase 3,82.0,A_tox_tolerated,0.65,0.1615503412245522
563,0,0.01648892834133193,NCT04634500,Type 2 Diabetes,dapagliflozin,Phase 3,40.0,B_serious_chronic,0.6,0.01648892834133193
564,0,0.19520312905871423,NCT04189107,"Analgesia; Surgery; Cancer of Head and Neck; Oropharyngeal Cancer; Carcinoma of Unknown Primary; Pain, Postoperative; Postoperative Pain",dexamethasone,Phase 3,80.0,A_tox_tolerated,0.65,0.19520312905871423
565,0,0.1946758393083658,NCT04509973,Covid19; Hypoxia,dexamethasone,Phase 3,80.0,A_tox_tolerated,0.65,0.1946758393083658
567,0,0.22819696122926106,NCT04890626,SARS-CoV-2 Infection,dexamethasone,Phase 3,55.0,B_serious_chronic,0.6,0.22819696122926106
568,0,0.1946438497321893,NCT05195242,COVID-19; Thrombosis Embolism; Bleeding,dexamethasone,Phase 3,80.0,A_tox_tolerated,0.65,0.1946438497321893
569,0,0.0027253777915957843,NCT04406649,migraine,dihydroergotamine,Phase 3,20.0,C_benign,0.5,0.0027253777915957843
570,0,0.04674874005964169,NCT04166331,Sepsis,dobutamine,Phase 3,82.0,A_tox_tolerated,0.65,0.04674874005964169
571,0,0.013506902118636099,NCT04079452,HIV-1 infection,doravirine,Phase 3,62.0,B_serious_chronic,0.6,0.013506902118636099
572,0,0.003242726638171245,NCT04157751,Heart Failure,empagliflozin,Phase 3,80.0,A_tox_tolerated,0.65,0.003242726638171245
573,0,0.011244563828565956,NCT04233801,Type 2 Diabetes,empagliflozin,Phase 3,40.0,B_serious_chronic,0.6,0.011244563828565956
575,0,0.336981281701752,NCT04032119,Gastric Neoplasm; Early Gastric Cancer,epinephrine,Phase 3,72.0,A_tox_tolerated,0.65,0.336981281701752
576,0,0.0058097975849134235,NCT04231331,valvular heart disease,ertugliflozin,Phase 3,65.0,B_serious_chronic,0.6,0.0058097975849134235
577,0,0.5344296353879585,NCT04476446,Esketamine Treatment in Participants With Treatment Resistant Depression,esketamine,Phase 3,55.0,B_serious_chronic,0.6,0.5344296353879585
579,0,0.44961562342198425,NCT04192266,PTSD,estradiol,Phase 3,40.0,B_serious_chronic,0.6,0.44961562342198425
580,0,0.8040708678470491,NCT04256421,Lung Cancer,etoposide,Phase 3,90.0,A_tox_tolerated,0.65,0.8040708678470491
581,0,0.8288307376842194,NCT04712903,Lung Cancer,etoposide,Phase 3,90.0,A_tox_tolerated,0.65,0.8288307376842194
582,0,0.13153242287558692,NCT03996369,Ulcerative Colitis,etrasimod,Phase 3,58.0,B_serious_chronic,0.6,0.13153242287558692
583,0,0.1321900006275402,NCT04706793,Ulcerative Colitis,etrasimod,Phase 3,58.0,B_serious_chronic,0.6,0.1321900006275402
586,0,0.0035475386899991523,NCT04542694,COVID-19,favipiravir,Phase 3,75.0,A_tox_tolerated,0.65,0.0035475386899991523
591,0,0.15977977799549944,NCT04128540,Aortic Coarctation; Erector Spinae Plane Block; Paediatric,fentanyl,Phase 3,55.0,B_serious_chronic,0.6,0.15977977799549944
593,0,0.7295816618210901,NCT04451226,hot flashes,fezolinetant,Phase 3,8.0,C_benign,0.5,0.7295816618210901
594,0,0.10635863809048915,NCT04230980,Post-Operative Pain,gabapentin,Phase 3,8.0,C_benign,0.5,0.10635863809048915
595,0,0.003775070109378653,NCT04429022,"Pain, Postoperative",gabapentin,Phase 3,8.0,C_benign,0.5,0.003775070109378653
596,0,0.11679523187855485,NCT04391569,status epilepticus,ganaxolone,Phase 3,88.0,A_tox_tolerated,0.65,0.11679523187855485
597,0,0.5200698010077038,NCT04193176,chronic cough,gefapixant,Phase 3,12.0,C_benign,0.5,0.5200698010077038
598,0,0.5201132697487847,NCT04193202,chronic cough,gefapixant,Phase 3,12.0,C_benign,0.5,0.5201132697487847
599,0,0.9408855172570446,NCT04182204,Cell Lymphoma,gemcitabine,Phase 3,85.0,A_tox_tolerated,0.65,0.9408855172570446
621,0,0.009295604905537113,NCT03588429,Anesthesia,isoflurane,Phase 3,15.0,C_benign,0.5,0.009295604905537113
622,0,0.01122258261911555,NCT05696509,valvular heart disease,isoflurane,Phase 3,65.0,B_serious_chronic,0.6,0.01122258261911555
623,0,0.00427039079290763,NCT04312048,pain,isosorbide mononitrate,Phase 3,20.0,C_benign,0.5,0.00427039079290763
624,0,0.003500546053988862,NCT04646694,Postoperative Pain,ketamine,Phase 3,8.0,C_benign,0.5,0.003500546053988862
625,0,0.0031588804733154287,NCT04429022,"Pain, Postoperative",ketorolac,Phase 3,8.0,C_benign,0.5,0.0031588804733154287
626,0,0.005534461864364282,NCT04627285,epilepsy,lacosamide,Phase 3,58.0,B_serious_chronic,0.6,0.005534461864364282
627,0,0.025649264240287663,NCT04549168,insomnia,lemborexant,Phase 3,15.0,C_benign,0.5,0.025649264240287663
628,0,0.9876849022471594,NCT04199104,Cell Carcinoma,lenvatinib,Phase 3,85.0,A_tox_tolerated,0.65,0.9876849022471594
629,0,0.2312709227783632,NCT04889118,Advanced Melanoma,lenvatinib,Phase 3,90.0,A_tox_tolerated,0.65,0.2312709227783632
630,0,0.9877005344101673,NCT05523323,Cell Carcinoma,lenvatinib,Phase 3,85.0,A_tox_tolerated,0.65,0.9877005344101673
631,0,0.28383334080794154,NCT06486870,PCOS (Polycystic Ovary Syndrome) of Bilateral Ovaries,letrozole,Phase 3,25.0,C_benign,0.5,0.28383334080794154
632,0,0.005895069485640292,NCT04500158,Pain,lidocaine,Phase 3,15.0,C_benign,0.5,0.005895069485640292
633,0,0.4497375783016532,NCT04285515,Depression,lumateperone,Phase 3,40.0,B_serious_chronic,0.6,0.4497375783016532
634,0,0.7520928786864468,NCT04185363,progressive familial intrahepatic cholestasis,maralixibat,Phase 3,75.0,A_tox_tolerated,0.65,0.7520928786864468
635,0,0.3350894779782904,NCT04349072,hypertrophic cardiomyopathy,mavacamten,Phase 3,70.0,A_tox_tolerated,0.65,0.3350894779782904
636,0,0.561677887875794,NCT04478721,Bacteremia,meropenem,Phase 3,75.0,A_tox_tolerated,0.65,0.561677887875794
637,0,0.6330486149465175,NCT04264897,Aging; Insulin Sensitivity; Chronic Disease; Mitochondria; Insulin Resistance,metformin,Phase 3,20.0,C_benign,0.5,0.6330486149465175
638,0,0.6316963060949218,NCT05921942,Colon Cancer,metformin,Phase 3,85.0,A_tox_tolerated,0.65,0.6316963060949218
639,0,0.013200531072322663,NCT04618497,pain,methoxyflurane,Phase 3,20.0,C_benign,0.5,0.013200531072322663
641,0,0.0037442243914257655,NCT03947827,Treatment Resistant Depression,minocycline,Phase 3,55.0,B_serious_chronic,0.6,0.0037442243914257655
642,0,0.0672451350701097,NCT04173494,Primary Myelofibrosis; Post-polycythemia Vera Myelofibrosis; Post-essential Thrombocythemia Myelofibrosis,momelotinib,Phase 3,78.0,A_tox_tolerated,0.65,0.0672451350701097
643,0,0.01750605716903795,NCT04433390,constipation,naloxegol,Phase 3,8.0,C_benign,0.5,0.01750605716903795
644,0,0.06540152280612295,NCT04538534,vasospastic angina,nicardipine,Phase 3,50.0,B_serious_chronic,0.6,0.06540152280612295
645,0,0.04525275748334319,NCT04317430,Diabetic Nephropathies,niclosamide,Phase 3,58.0,B_serious_chronic,0.6,0.04525275748334319
646,0,0.17939207401641613,NCT03925025,organophosphate poisoning,nimodipine,Phase 3,88.0,A_tox_tolerated,0.65,0.17939207401641613
649,0,0.17747003627803654,NCT04187144,Recurrent urinary tract infections,nitrofurantoin,Phase 3,25.0,C_benign,0.5,0.17747003627803654
650,0,0.5057166040967791,NCT04501861,Intraoperative hypotension,norepinephrine,Phase 3,25.0,C_benign,0.5,0.5057166040967791
653,0,0.07695330793934115,NCT04540211,Metastatic Esophageal Carcinoma,paclitaxel,Phase 3,92.0,A_tox_tolerated,0.65,0.07695330793934115
654,0,0.8703160745189376,NCT05318443,Lung Cancer,paclitaxel,Phase 3,90.0,A_tox_tolerated,0.65,0.8703160745189376
658,0,0.6267935199276926,NCT04414761,IVF; GnRH Antagonist; PPOS,progesterone,Phase 3,10.0,C_benign,0.5,0.6267935199276926
659,0,0.006833836365710178,NCT04400201,sedation,propofol,Phase 3,15.0,C_benign,0.5,0.006833836365710178
660,0,0.16533168506492507,NCT04511728,Induction and Maintenance of General Anesthesia,propofol,Phase 3,25.0,C_benign,0.5,0.16533168506492507
661,0,0.16533168506492507,NCT04620031,Sedation in Intensive Care,propofol,Phase 3,40.0,B_serious_chronic,0.6,0.16533168506492507
662,0,0.006341506461157565,NCT05696509,valvular heart disease,propofol,Phase 3,65.0,B_serious_chronic,0.6,0.006341506461157565
663,0,0.010764840527685138,NCT04280705,COVID-19,remdesivir,Phase 3,75.0,A_tox_tolerated,0.65,0.010764840527685138
664,0,0.009873573987027507,NCT04292730,COVID-19,remdesivir,Phase 3,75.0,A_tox_tolerated,0.65,0.009873573987027507
665,0,0.010125543554820648,NCT04292899,COVID-19,remdesivir,Phase 3,75.0,A_tox_tolerated,0.65,0.010125543554820648
667,0,0.2729329947994699,NCT04409262,COVID-19 Pneumonia,remdesivir,Phase 3,80.0,A_tox_tolerated,0.65,0.2729329947994699
668,0,0.010259353076166567,NCT04492475,COVID-19,remdesivir,Phase 3,75.0,A_tox_tolerated,0.65,0.010259353076166567
669,0,0.33975896112295834,NCT04546581,COVID; COVID-19; SARS-CoV-2; SARS (Severe Acute Respiratory Syndrome),remdesivir,Phase 3,85.0,A_tox_tolerated,0.65,0.33975896112295834
670,0,0.30451673556537,NCT04593940,Covid19,remdesivir,Phase 3,75.0,A_tox_tolerated,0.65,0.30451673556537
671,0,0.3509669380911952,NCT04678739,Covid19; Covid-19 ARDS,remdesivir,Phase 3,90.0,A_tox_tolerated,0.65,0.3509669380911952
672,0,0.2856549332773179,NCT04853901,Covid19,remdesivir,Phase 3,75.0,A_tox_tolerated,0.65,0.2856549332773179
673,0,0.010380501113410734,NCT04574362,migraine,rimegepant,Phase 3,20.0,C_benign,0.5,0.010380501113410734
675,0,0.10993662453494746,NCT04327063,Breast Cancer,ropivacaine,Phase 3,75.0,A_tox_tolerated,0.65,0.10993662453494746
676,0,0.006578620784128542,NCT04910165,Pain,ropivacaine,Phase 3,15.0,C_benign,0.5,0.006578620784128542
677,0,0.01192014866590263,NCT04410198,anemia,roxadustat,Phase 3,40.0,B_serious_chronic,0.6,0.01192014866590263
678,0,0.01192014866590263,NCT04484857,anemia,roxadustat,Phase 3,40.0,B_serious_chronic,0.6,0.01192014866590263
679,0,0.758694930428591,NCT04227522,Ovarian Cancer,rucaparib,Phase 3,88.0,A_tox_tolerated,0.65,0.758694930428591
681,0,0.17023489133720188,NCT04472598,Myelofibrosis (MF),ruxolitinib,Phase 3,78.0,A_tox_tolerated,0.65,0.17023489133720188
682,0,0.009181465125322075,NCT04534725,in Cancer,selinexor,Phase 3,85.0,A_tox_tolerated,0.65,0.009181465125322075
683,0,0.0065725332758274965,NCT03588429,Anesthesia,sevoflurane,Phase 3,15.0,C_benign,0.5,0.0065725332758274965
684,0,0.006652432341565695,NCT03841812,pain,sevoflurane,Phase 3,20.0,C_benign,0.5,0.006652432341565695
