row_idx,y,p,NCT_ID,Disease,Drug_Clean,Phase,endpoint_physiology_score,disease_is_oncology,is_combination,is_surrogate_pass,is_onc_cytotoxic_mono,efficacy_surgical_pass,surgical_reason,is_offmech,effect_size_uncertainty,confidence_tier,p_cap,p_adj,floor_applied,cap_applied
222,1,0.8384268748217014,NCT01244191,Lung Cancer,Tivantinib,Phase 3,0,1,1,0,0,0,,0,22,reliable,0.8384268748217014,0.8384268748217014,0,0
224,1,0.725353492359222,NCT01362348,wet macular degeneration,pazopanib eye drops,Phase 2,0,0,0,0,0,0,,0,49,low_confidence,0.725353492359222,0.725353492359222,0,0
225,1,0.008419212778447517,NCT01130246,Acute Coronary Syndrome,"A-002, varespladib methyl",Phase 3,0,0,0,0,0,0,,0,22,reliable,0.008419212778447517,0.008419212778447517,0,0
226,1,0.9963043146238565,NCT01205828,Liver Cancer,ABT-888,Phase 2,0,1,1,0,0,0,,0,15,reliable,0.9963043146238565,0.9963043146238565,0,0
227,1,0.39057291521198934,NCT01059448,rheumatoid arthritis,AMG,Phase 2,0,0,0,0,0,0,,0,52,low_confidence,0.39057291521198934,0.39057291521198934,0,0
228,1,0.19334011354186104,NCT01151215,Breast Cancer,AZD8931,Phase 2,0,1,1,0,0,0,,0,22,reliable,0.19334011354186104,0.19334011354186104,0,0
229,1,0.6828201173936386,NCT01285310,Patients With Rheumatoid Arthritis,apremilast,Phase 2,0,0,0,0,0,0,,0,44,reliable,0.6828201173936386,0.6828201173936386,0,0
230,1,0.8414120966497747,NCT01251354,Endometrial Cancer,BN83495,Phase 2,0,1,0,0,0,0,,0,15,reliable,0.8414120966497747,0.8414120966497747,0,0
234,1,0.12142576711224244,NCT01097707,Benign Prostatic Hyperplasia,LY500307,Phase 2,0,0,0,0,0,0,,0,54,low_confidence,0.12142576711224244,0.12142576711224244,0,0
235,1,0.5698538607692205,NCT01038739,Diverticulitis,mesalamine,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.5698538607692205,0.5698538607692205,0,0
236,1,0.9981676262827237,NCT00822900,Traumatic Brain Injury,progesterone,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.9981676262827237,0.9981676262827237,0,0
237,1,0.9685401382772308,NCT01205828,Liver Cancer,Temodar,Phase 2,0,1,1,0,0,0,,0,15,reliable,0.9685401382772308,0.9685401382772308,0,0
238,1,0.5650799871001221,NCT01055067,Non-CNS Germ Cell Tumors (Seminomas and Nonseminomas),Tivantinib,Phase 2,0,1,0,0,0,0,,0,15,reliable,0.5650799871001221,0.5650799871001221,0,0
240,1,0.501741741937306,NCT01061671,Moderate and Severe COPD,simvastatin,Phase 3,-1,0,0,0,0,0,,1,42,reliable,0.501741741937306,0.501741741937306,1,0
241,1,0.4536536198672043,NCT01227512,Hyponatremia; Dilutional Hyponatremia; Inappropriate ADH Syndrome,tolvaptan,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.4536536198672043,0.4536536198672043,0,0
247,1,0.4200256407063582,NCT05036317,Postprandial Hypoglycemia,empagliflozin,Phase 3,0,0,0,0,0,0,,0,19,reliable,0.4200256407063582,0.4200256407063582,0,0
257,1,0.3982771348471347,NCT04478266,Advanced Breast Cancer,SAR439859,Phase 3,0,1,1,0,0,0,,0,15,reliable,0.3982771348471347,0.3982771348471347,0,0
265,1,0.9783902995042727,NCT03192215,Stroke,apixaban,Phase 3,0,0,1,0,0,0,,0,22,reliable,0.9783902995042727,0.9783902995042727,0,0
266,1,0.5325640119691798,NCT03504917,Autism Spectrum Disorder,RO5285119,Phase 3,0,0,0,0,0,0,,0,62,low_confidence,0.5325640119691798,0.5325640119691798,0,0
269,1,0.39649924921643953,NCT03436420,Non-Alcoholic Fatty Liver Disease,Gemcabene,Phase 2,0,0,0,0,0,0,,0,29,reliable,0.39649924921643953,0.39649924921643953,0,0
277,1,0.402432747828103,NCT02722369,Lung Cancer,hydroxychloroquine,Phase 2,0,1,1,0,0,0,,0,22,reliable,0.402432747828103,0.402432747828103,0,0
279,1,0.4376457359370237,NCT02618577,Atrial High Rate Episodes,edoxaban,Phase 3,0,0,1,0,0,0,,0,44,reliable,0.4376457359370237,0.4376457359370237,0,0
280,1,0.9798986215802842,NCT02956486,Alzheimer's Disease,Elenbecestat,Phase 3,0,0,0,0,0,0,,0,60,low_confidence,0.9798986215802842,0.9798986215802842,0,0
320,0,0.04613036826286323,NCT07194694,Pain,bupivacaine,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,88,low_confidence,0.04613036826286323,0.04613036826286323,0,1
322,0,0.5017093275824263,NCT06318481,"Stent Thrombosis; Myocardial Infarction, Acute",clopidogrel,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.5017093275824263,0.5017093275824263,0,0
323,0,0.007687444448350364,NCT06192108,Type 2 Diabetes,dapagliflozin,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,25,reliable,0.007687444448350364,0.007687444448350364,0,1
324,0,0.052789765126806554,NCT06415773,Type 2 Diabetes,dapagliflozin,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,25,reliable,0.052789765126806554,0.052789765126806554,0,1
325,0,0.012515128173527979,NCT07028697,insomnia,daridorexant,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,82,low_confidence,0.012515128173527979,0.012515128173527979,0,1
327,0,0.004431358244952806,NCT05214911,allergic rhinitis,desloratadine,Phase 3,0,0,0,0,0,0,,0,54,low_confidence,0.004431358244952806,0.004431358244952806,0,0
328,0,0.5100620252522796,NCT07326904,Gastro Oesophageal Reflux Disease,esomeprazole,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.5100620252522796,0.5100620252522796,0,0
329,0,0.429782609732146,NCT06590870,Procedural Pain,fentanyl,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.429782609732146,0.429782609732146,0,0
330,0,0.3609675291687314,NCT06206408,hot flashes,fezolinetant,Phase 3,0,0,0,0,0,0,,0,62,low_confidence,0.3609675291687314,0.3609675291687314,0,0
331,0,0.4619808045656285,NCT06685679,"Neonatal Diseases and Abnormalities; Neonatal Mortality; Pulmonary Arterial Hypertension; Pulmonary Arterial Hypertension, Children",melatonin,Phase 3,0,0,0,0,0,0,,0,18,reliable,0.4619808045656285,0.4619808045656285,0,0
334,0,0.2415883231024003,NCT06714669,intraoperative hypotension,remimazolam,Phase 3,0,0,1,0,0,0,,0,18,reliable,0.2415883231024003,0.2415883231024003,0,0
337,0,0.5374595254293066,NCT06466369,BPH With Other Lower Urinary Tract Symptoms,tadalafil,Phase 3,0,0,0,0,0,0,,0,54,low_confidence,0.5374595254293066,0.5374595254293066,0,0
338,0,0.29326882753196143,NCT06258785,postoperative urinary retention,tizanidine,Phase 3,0,0,0,0,0,0,,0,54,low_confidence,0.29326882753196143,0.29326882753196143,0,0
339,0,0.1253902584753724,NCT05761574,Pain,acetaminophen,Phase 3,0,0,0,0,0,0,,0,88,low_confidence,0.1253902584753724,0.1253902584753724,0,0
340,0,0.01289098043164182,NCT05586971,gout,allopurinol,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.01289098043164182,0.01289098043164182,0,0
341,0,0.038280073099717524,NCT06088043,plaque psoriasis,apremilast,Phase 3,0,0,0,0,0,0,,0,45,low_confidence,0.038280073099717524,0.038280073099717524,0,0
342,0,0.038280073099717524,NCT06108544,plaque psoriasis,apremilast,Phase 3,0,0,0,0,0,0,,0,45,low_confidence,0.038280073099717524,0.038280073099717524,0,0
343,0,0.009097704398599192,NCT05861427,migraine,atogepant,Phase 3,0,0,0,0,0,0,,0,78,low_confidence,0.009097704398599192,0.009097704398599192,0,0
344,0,0.6443657681991988,NCT05878093,Chronic Rhinosinusitis With Nasal Polyps,budesonide,Phase 3,0,0,0,0,0,0,,0,42,reliable,0.6443657681991988,0.6443657681991988,0,0
345,0,0.13709853178018333,NCT06165679,hemodynamic instability,bupivacaine,Phase 3,0,0,1,0,0,0,,0,44,reliable,0.13709853178018333,0.13709853178018333,0,0
346,0,0.00765663079138835,NCT06616441,postoperative pain,bupivacaine,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.00765663079138835,0.00765663079138835,0,0
347,0,0.002608383318673673,NCT05682326,anemia,daprodustat,Phase 3,0,0,0,0,0,0,,0,29,reliable,0.002608383318673673,0.002608383318673673,0,0
348,0,0.009456395434604251,NCT06010693,insomnia,daridorexant,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,82,low_confidence,0.009456395434604251,0.009456395434604251,0,1
349,0,0.3486455684366021,NCT05988671,Laparoscopic Cholecystectomy; Postoperative Nausea and Vomiting,dexamethasone,Phase 3,0,0,0,0,0,0,,0,75,low_confidence,0.3486455684366021,0.3486455684366021,0,0
350,0,0.00916095926666476,NCT05763875,Hypercholesterolemia,ezetimibe,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.00916095926666476,0.00916095926666476,0,0
351,0,0.25932323994873513,NCT05692154,seasonal allergic rhinitis,fexofenadine,Phase 3,0,0,0,0,0,0,,0,54,low_confidence,0.25932323994873513,0.25932323994873513,0,0
352,0,0.3800414150665312,NCT05690698,Hyperactive Delirium,haloperidol,Phase 3,0,0,0,0,0,0,,0,18,reliable,0.3800414150665312,0.3800414150665312,0,0
353,0,0.3664725510706223,NCT05754996,hepatic encephalopathy,lactulose,Phase 3,0,0,0,0,0,0,,0,29,reliable,0.3664725510706223,0.3664725510706223,0,0
354,0,0.005620675228483226,NCT05794555,Cirrhosis,lactulose,Phase 3,0,0,0,0,0,0,,0,29,reliable,0.005620675228483226,0.005620675228483226,0,0
356,0,0.017214863748550475,NCT06846307,traumatic brain injury,mannitol,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.017214863748550475,0.017214863748550475,0,0
357,0,0.33273971845690103,NCT06103188,Anxiety; Preoperative Anxiety,melatonin,Phase 3,0,0,0,0,0,0,,0,78,low_confidence,0.33273971845690103,0.33273971845690103,0,0
358,0,0.24187498525408038,NCT05680129,T2DM; Type 2 Diabetes Mellitus,metformin,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,19,reliable,0.15,0.15,0,1
359,1,0.9919328401344008,NCT06042855,Covid19,metformin,Phase 3,0,0,0,0,0,0,,0,18,reliable,0.9919328401344008,0.9919328401344008,0,0
360,0,0.4906875417629319,NCT06297954,upper gastrointestinal bleeding,metoclopramide,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.4906875417629319,0.4906875417629319,0,0
361,0,0.19129715441685247,NCT05458609,Alcohol Use Disorder,naltrexone,Phase 3,0,0,0,0,0,0,,0,59,low_confidence,0.19129715441685247,0.19129715441685247,0,0
364,0,0.14567603356992417,NCT06165679,hemodynamic instability,prilocaine,Phase 3,0,0,1,0,0,0,,0,44,reliable,0.14567603356992417,0.14567603356992417,0,0
365,0,0.04048209288633456,NCT06091436,Infertility,progesterone,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.04048209288633456,0.04048209288633456,0,0
368,0,0.7124512058624055,NCT06013345,atrial fibrillation,remimazolam,Phase 3,0,0,1,0,0,0,,0,22,reliable,0.7124512058624055,0.7124512058624055,0,0
369,0,0.02127947944192555,NCT05810038,migraine,rimegepant,Phase 3,0,0,0,0,0,0,,0,78,low_confidence,0.02127947944192555,0.02127947944192555,0,0
370,0,0.2892565280248672,NCT05779241,Schizophrenia; Schizoaffective Disorder,risperidone,Phase 3,0,0,0,0,0,0,,0,65,low_confidence,0.2892565280248672,0.2892565280248672,0,0
371,0,0.5421267228280461,NCT05773846,Post-surgical Pain,ropivacaine,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,81,low_confidence,0.15,0.15,0,1
373,0,0.5339805085557686,NCT06103825,sleep apnea,solriamfetol,Phase 3,0,0,0,0,0,0,,0,67,low_confidence,0.5339805085557686,0.5339805085557686,0,0
374,0,0.4718686677639802,NCT05753670,Postoperative Retention of Urine,tamsulosin,Phase 3,0,0,0,0,0,0,,0,42,reliable,0.4718686677639802,0.4718686677639802,0,0
375,0,0.00633573438410068,NCT06135415,actinic keratosis,tirbanibulin,Phase 3,0,0,0,0,0,0,,0,52,low_confidence,0.00633573438410068,0.00633573438410068,0,0
376,0,0.3130301835540158,NCT06278402,Alopecia Areata; Alopecia Totalis; Alopecia Universalis,tofacitinib,Phase 3,0,0,0,0,0,0,,0,52,low_confidence,0.3130301835540158,0.3130301835540158,0,0
377,0,0.12193735711011174,NCT06215820,Acute Pain; Post Operative Pain; Pain,tramadol,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.12193735711011174,0.12193735711011174,0,0
378,0,0.24504648254131003,NCT06215859,Acute Pain; Post Operative Pain; Pain,tramadol,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.24504648254131003,0.24504648254131003,0,0
379,0,0.6472918809761378,NCT05811676,"Hemorrhage, Postpartum; Placenta Previa",tranexamic acid,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.6472918809761378,0.6472918809761378,0,0
380,0,0.008831494971627342,NCT06288685,pain,triamcinolone,Phase 3,0,0,0,0,0,0,,0,88,low_confidence,0.008831494971627342,0.008831494971627342,0,0
381,0,0.212909909044176,NCT06122649,plaque psoriasis,apremilast,Phase 3,0,0,0,0,0,0,,0,45,low_confidence,0.212909909044176,0.212909909044176,0,0
382,0,0.5094019354733049,NCT05639946,neuropathic pain,brivaracetam,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.5094019354733049,0.5094019354733049,0,0
384,0,0.5477532537604713,NCT05174065,palmoplantar pustulosis,apremilast,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.5477532537604713,0.5477532537604713,0,0
385,0,0.09165470520556111,NCT05216263,chronic migraine,atogepant,Phase 3,0,0,0,0,0,0,,0,67,low_confidence,0.09165470520556111,0.09165470520556111,0,0
386,0,0.2691256460681303,NCT05311475,seasonal allergic rhinitis,azelastine,Phase 3,0,0,0,0,0,0,,0,54,low_confidence,0.2691256460681303,0.2691256460681303,0,0
387,0,0.1011403973393187,NCT05292586,asthma,beclomethasone dipropionate,Phase 3,1,0,0,1,0,1,endpoint_surrogate_pass,0,50,low_confidence,0.1011403973393187,0.1011403973393187,0,1
388,0,0.4567587842813746,NCT05656027,presbyopia,brimonidine,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.4567587842813746,0.4567587842813746,0,0
389,0,0.03319243537752288,NCT05624151,pain,bupivacaine,Phase 3,0,0,0,0,0,0,,0,88,low_confidence,0.03319243537752288,0.03319243537752288,0,0
390,0,0.6417113149075752,NCT05430217,Vertigo; Autonomic Dysfunction,buspirone,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.6417113149075752,0.6417113149075752,0,0
391,0,0.18319873219607025,NCT05485805,Pain,caffeine,Phase 3,0,0,0,0,0,0,,0,88,low_confidence,0.18319873219607025,0.18319873219607025,0,0
392,0,0.2799244915505922,NCT05439616,autism spectrum disorder,cariprazine,Phase 3,0,0,0,0,0,0,,0,62,low_confidence,0.2799244915505922,0.2799244915505922,0,0
393,1,0.7087043624303924,NCT05439356,Ischemic stroke,colchicine,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.7087043624303924,0.7087043624303924,0,0
394,0,0.9692539870054573,NCT05196347,Chronic Kidney Diseases,dapagliflozin,Phase 3,0,0,0,0,0,0,,0,29,reliable,0.9692539870054573,0.9692539870054573,0,0
395,0,0.08327762667296372,NCT05438875,purpura,eltrombopag,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,44,reliable,0.08327762667296372,0.08327762667296372,0,1
396,0,0.2598599919459939,NCT05364190,Chronic Heart Failure; Acute Heart Failure; Diabetes Mellitus,empagliflozin,Phase 3,0,0,0,0,0,0,,0,19,reliable,0.2598599919459939,0.2598599919459939,0,0
397,0,0.11893844255495054,NCT05950061,Major Depressive Disorder,escitalopram,Phase 3,0,0,1,0,0,0,,0,90,low_confidence,0.11893844255495054,0.11893844255495054,0,0
398,0,0.34223124326176474,NCT05617820,Dyspareunia,estradiol,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.34223124326176474,0.34223124326176474,0,0
400,0,0.680391293215897,NCT05620641,Post Operative Nausea and Vomiting; Sleeve Gastrectomy; Morbid Obesity,gabapentin,Phase 3,0,0,0,0,0,0,,0,75,low_confidence,0.680391293215897,0.680391293215897,0,0
401,1,0.5248362122385961,NCT05323734,tuberous sclerosis,ganaxolone,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.5248362122385961,0.5248362122385961,0,0
402,0,0.004362063969428726,NCT05475665,Essential Hypertension,irbesartan,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,18,reliable,0.004362063969428726,0.004362063969428726,0,1
403,0,0.0032758647595135053,NCT05476354,Essential Hypertension,irbesartan,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,18,reliable,0.0032758647595135053,0.0032758647595135053,0,1
404,0,0.016559051799327484,NCT03941860,Multiple Myeloma,ixazomib citrate,Phase 3,0,1,1,0,0,0,,0,24,reliable,0.016559051799327484,0.016559051799327484,0,0
405,0,0.3524602435508024,NCT05233566,Postoperative Depression,ketamine,Phase 3,0,0,0,0,0,0,,0,78,low_confidence,0.3524602435508024,0.3524602435508024,0,0
406,0,0.011010866616428009,NCT05291598,total hip arthroplasty,ketorolac,Phase 3,0,0,0,0,0,0,,0,42,reliable,0.011010866616428009,0.011010866616428009,0,0
407,0,0.4872155898231779,NCT05629390,blepharitis,lotilaner,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.4872155898231779,0.4872155898231779,0,0
408,0,0.19147989451111982,NCT05167825,Pulmonary Arterial Hypertension,macitentan,Phase 3,1,0,0,0,0,0,,0,45,low_confidence,0.19147989451111982,0.19147989451111982,0,0
410,0,0.3435921894867995,NCT05174416,hypertrophic cardiomyopathy,mavacamten,Phase 3,1,0,0,1,0,1,endpoint_surrogate_pass,0,22,reliable,0.15,0.15,0,1
411,0,0.07647537383597333,NCT05414175,cardiomyopathy,mavacamten,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,22,reliable,0.07647537383597333,0.07647537383597333,0,1
412,1,0.07281012488600327,NCT05582395,cardiomyopathy,mavacamten,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.07281012488600327,0.07281012488600327,0,0
414,0,0.6149947138131717,NCT04826692,Huntington Disease,metformin,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.6149947138131717,0.6149947138131717,0,0
415,0,0.01468850747178573,NCT05280496,Diabetes,metformin,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,25,reliable,0.01468850747178573,0.01468850747178573,0,1
416,0,0.004102558358548914,NCT05413369,Type 2 Diabetes Mellitus,metformin,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,25,reliable,0.004102558358548914,0.004102558358548914,0,1
417,0,0.15795827441839222,NCT05722951,Epilepsy,metformin,Phase 3,0,0,0,0,0,0,,0,48,low_confidence,0.15795827441839222,0.15795827441839222,0,0
421,0,0.20158118725489677,NCT05355974,Anesthesia-induced hypotension,norepinephrine,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,18,reliable,0.15,0.15,0,1
422,0,0.17539518836414966,NCT05027802,fibrodysplasia ossificans progressiva,palovarotene,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.17539518836414966,0.17539518836414966,0,0
423,0,0.29768235431954254,NCT05223166,excessive daytime sleepiness,pitolisant,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.29768235431954254,0.29768235431954254,0,0
424,0,0.25242381008819603,NCT05458128,idiopathic hypersomnia,pitolisant,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.25242381008819603,0.25242381008819603,0,0
426,0,0.020817494376502595,NCT05399485,migraine,rimegepant,Phase 3,0,0,0,0,0,0,,0,78,low_confidence,0.020817494376502595,0.020817494376502595,0,0
427,0,0.0037624144913473738,NCT05369793,type 2 diabetes mellitus,roflumilast,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,25,reliable,0.0037624144913473738,0.0037624144913473738,0,1
428,0,0.006817828189796582,NCT05301517,anemia,roxadustat,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,29,reliable,0.006817828189796582,0.006817828189796582,0,1
429,0,0.3078164961338233,NCT05950061,Major Depressive Disorder,sertraline,Phase 3,0,0,1,0,0,0,,0,90,low_confidence,0.3078164961338233,0.3078164961338233,0,0
430,0,0.008626749371360962,NCT05072704,total hip arthroplasty,sufentanil,Phase 3,0,0,0,0,0,0,,0,42,reliable,0.008626749371360962,0.008626749371360962,0,0
432,0,0.23436467256351587,NCT06146478,Transfusion-dependent Beta-Thalassemia,thalidomide,Phase 3,0,0,0,0,0,0,,0,32,reliable,0.23436467256351587,0.23436467256351587,0,0
434,0,0.3322923884162237,NCT07043049,Shivering,tramadol,Phase 3,0,0,1,0,0,0,,0,44,reliable,0.3322923884162237,0.3322923884162237,0,0
435,0,0.0783524718629078,NCT05601882,atopic dermatitis,upadacitinib,Phase 3,0,0,0,0,0,0,,0,52,low_confidence,0.0783524718629078,0.0783524718629078,0,0
436,0,0.00924682625690145,NCT06248931,migraine,valproic acid,Phase 3,0,0,0,0,0,0,,0,78,low_confidence,0.00924682625690145,0.00924682625690145,0,0
437,0,0.299610432952163,NCT05320575,hemophagocytic lymphohistiocytosis,zanubrutinib,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,44,reliable,0.15,0.15,0,1
439,0,0.024726414866709522,NCT06948513,Pain Management,ibuprofen,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.024726414866709522,0.024726414866709522,0,0
441,0,0.009834788116469508,NCT04956432,gout,allopurinol,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.009834788116469508,0.009834788116469508,0,0
442,0,0.09090591168893172,NCT04829747,chronic migraine,atogepant,Phase 3,0,0,0,0,0,0,,0,67,low_confidence,0.09090591168893172,0.09090591168893172,0,0
443,0,0.33511101042419295,NCT04476420,oral submucous fibrosis,betamethasone valerate,Phase 3,0,0,0,0,0,0,,0,29,reliable,0.33511101042419295,0.33511101042419295,0,0
444,0,0.17982056308748545,NCT04825704,Pain,bupivacaine,Phase 3,0,0,0,0,0,0,,0,88,low_confidence,0.17982056308748545,0.17982056308748545,0,0
445,0,0.012584626516594245,NCT04974385,pain,bupivacaine,Phase 3,0,0,0,0,0,0,,0,88,low_confidence,0.012584626516594245,0.012584626516594245,0,0
447,1,0.8322019493986923,NCT04729179,fibromyalgia,cannabidiol,Phase 3,0,0,0,0,0,0,,0,90,low_confidence,0.8322019493986923,0.8322019493986923,0,0
448,0,0.0031745521290508566,NCT04345796,Tricuspid Regurgitation; Right Ventricular Dilatation,carvedilol,Phase 3,0,0,1,0,0,0,,0,44,reliable,0.0031745521290508566,0.0031745521290508566,0,0
449,0,0.15339673018040564,NCT06754410,Lower Ureteric Stones,cetirizine,Phase 3,0,0,1,0,0,0,,0,44,reliable,0.15339673018040564,0.15339673018040564,0,0
452,0,0.27185609590451304,NCT06120725,Ischemic Stroke,clopidogrel,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.27185609590451304,0.27185609590451304,0,0
453,1,0.6616394448767576,NCT04724629,COVID-19; cytokine release syndrome,colchicine,Phase 3,0,0,0,0,0,0,,0,18,reliable,0.6616394448767576,0.6616394448767576,0,0
455,0,0.6049767914341175,NCT04765371,Coronavirus Infection,dexamethasone,Phase 3,0,0,1,0,0,0,,0,18,reliable,0.6049767914341175,0.6049767914341175,0,0
456,0,0.40589412888340287,NCT04707352,Heart Failure,dapagliflozin,Phase 3,0,0,0,0,0,0,,0,40,reliable,0.40589412888340287,0.40589412888340287,0,0
457,0,0.06028796804635102,NCT04636671,Covid19; Viral Pneumonia Human Coronavirus; Severe Acute Respiratory Syndrome,dexamethasone,Phase 3,0,0,1,0,0,0,,0,18,reliable,0.06028796804635102,0.06028796804635102,0,0
458,0,0.4917426100262191,NCT04655144,Post Uterine Artery Embolization Pain,dexamethasone,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.4917426100262191,0.4917426100262191,0,0
460,0,0.04915583043097134,NCT04976777,Macular Edema,dexamethasone,Phase 3,0,0,0,0,0,0,,0,49,low_confidence,0.04915583043097134,0.04915583043097134,0,0
461,0,0.19174093062107408,NCT05564286,Chemoradiotherapy in Cervical Cancer,dexamethasone,Phase 3,0,1,0,0,0,0,,0,15,reliable,0.19174093062107408,0.19174093062107408,0,0
462,0,0.23905806584354847,NCT05001555,low back pain,dexketoprofen,Phase 3,0,0,0,0,0,0,,0,84,low_confidence,0.23905806584354847,0.23905806584354847,0,0
463,0,0.007077024868180262,NCT04940390,migraine,dihydroergotamine,Phase 3,0,0,0,0,0,0,,0,78,low_confidence,0.007077024868180262,0.007077024868180262,0,0
464,0,0.06359090318337982,NCT05083923,Multiple Sclerosis,diroximel fumarate,Phase 3,0,0,0,0,0,0,,0,50,low_confidence,0.06359090318337982,0.06359090318337982,0,0
