NCT_ID,Disease,y,p,p_adj,efficacy_surgical_pass
NCT03208933,Idiopathic Pulmonary Fibrosis,0,0.0023839171422300257,0.0023839171422300257,0
NCT02222376,diabetic foot ulcer,0,0.01402658148853741,0.01402658148853741,0
NCT02689778,diabetic nephropathy,0,0.4622593661015527,0.4622593661015527,0
NCT03248037,Fuchs' endothelial dystrophy,0,0.475607208885667,0.475607208885667,0
NCT01852110,Alzheimer's Disease,1,0.9978864983752039,0.9978864983752039,0
NCT01365910,Refractory Colorectal Cancer,1,0.6096242230496036,0.6096242230496036,0
NCT02390219,cystic fibrosis,0,0.0511343892828172,0.0511343892828172,0
NCT04394416,COVID-19,1,0.9938122086494694,0.9938122086494694,0
NCT01511289,Chronic Myeloid Leukemia,0,0.00482839014171998,0.00482839014171998,0
NCT01151852,Gastrointestinal Stromal Tumors,0,0.018084906856813045,0.018084906856813045,0
NCT02644525,Loiasis,1,0.3275664311165606,0.3275664311165606,0
NCT01392469,Pulmonary Arterial Hypertension,0,0.2424053728151831,0.2424053728151831,0
NCT01391611,Gastrointestinal Stromal Tumor (GIST),1,0.7963362695581324,0.7963362695581324,0
NCT01362348,wet macular degeneration,1,0.725353492359222,0.725353492359222,0
NCT01179828,Low back pain,0,0.5846535221127263,0.5846535221127263,0
NCT02871297,"Depressive Disorder, Major",1,0.32622820136435093,0.32622820136435093,0
NCT03108625,Major Depressive Disorder,0,0.5537373856023361,0.5537373856023361,0
NCT01355081,Treatment of Major Depressive Disorder,1,0.21605785636309288,0.21605785636309288,0
NCT01152996,depressive disorder,0,0.3758811065891037,0.3758811065891037,0
NCT04624750,myotonic dystrophy type 1,0,0.41003076564507757,0.41003076564507757,0
NCT02336477,non-dystrophic myotonia,0,0.6482108066972818,0.6482108066972818,0
NCT02112578,Vertigo,0,0.35874735109606004,0.35874735109606004,0
NCT02880371,Advanced Solid Tumors,1,0.572922608726817,0.572922608726817,0
NCT05093621,heart failure,0,0.0022243754635783413,0.0022243754635783413,0
NCT03645603,Withdrawal Syndrome,1,0.5878139534938296,0.5878139534938296,0
NCT01349348,Ascites; Hepatic Cirrhosis,0,0.553162705643929,0.15,1
NCT02964273,Autosomal Dominant Polycystic Kidney Disease (ADPKD),0,0.46289799060357595,0.46289799060357595,0
NCT01280721,Autosomal Dominant Polycystic Kidney Disease （ADPKD),0,0.3188838690568652,0.3188838690568652,0
NCT01651156,Cardiac Edema,0,0.5208307423977534,0.15,1
NCT01618448,Cardiac-induced Edema,0,0.7219660069995933,0.15,1
NCT01556646,Cirrhosis; Hepatic Encephalopathy; Hyponatremia,0,0.5208154928131808,0.5208154928131808,0
NCT01644331,Heart Failure; Dyspnea,1,0.7710244156824737,0.7710244156824737,0
NCT01227512,Hyponatremia; Dilutional Hyponatremia; Inappropriate ADH Syndrome,1,0.4536536198672043,0.4536536198672043,0
NCT03255226,Pediatric Congestive Heart Failure (CHF) Patients With Volume Overload,0,0.582517965657492,0.15,1
NCT03803124,"Polycystic Kidney, Autosomal Dominant",0,0.8163679747636644,0.8163679747636644,0
NCT03791398,metastatic colorectal cancer,1,0.4059006816663893,0.4059006816663893,0
NCT02272777,Chronic Myelogenous Leukemia,0,0.006805483045694463,0.006805483045694463,0
NCT01535391,Chronic Myeloid Leukemia,0,0.016373244355959167,0.016373244355959167,0
NCT01743989,Philadelphia Chromosome Positive (PH+) Chronic Myelogenous Leukemia in Chronic Phase (CML-CP),0,0.6125581308635955,0.6125581308635955,0
NCT05517668,Acetaminophen; Drug Overdose; Acetaminophen Overdose; Acetaminophen Poisoning; Drug-induced Liver Injury; Liver Failure; Liver Toxicity,1,0.4296308247500888,0.4296308247500888,0
NCT04641273,Participants With Diabetic Neuropathic Pain,1,0.33002690562475123,0.33002690562475123,0
NCT02706054,Low Back Pain,0,0.0027833090488857564,0.0027833090488857564,0
NCT01147289,Lumbar Sciatic Pain,0,0.23139743254086076,0.23139743254086076,0
NCT03952039,myelofibrosis,0,0.34090389726782605,0.34090389726782605,0
NCT03263091,"Primary MDS (Very Low, Low or Intermediate IPSS-R With <5% Blasts); Anemia",1,0.6817190738055994,0.6817190738055994,0
NCT05301517,anemia,0,0.006090484920592595,0.006090484920592595,1
NCT02779764,anemia of chronic kidney disease,0,0.06391675355202298,0.06391675355202298,0
NCT02964936,chronic kidney disease,0,0.0019008680095254,0.0019008680095254,0
NCT02437318,Advanced Breast Cancer,0,0.48417172932851466,0.48417172932851466,0
NCT03439046,Breast Cancer,0,0.23877108210150597,0.23877108210150597,0
NCT01514864,Advanced Cancer,1,0.6488994325497803,0.6488994325497803,0
NCT01712074,Alzheimer's Disease,1,0.9654961785131064,0.9654961785131064,0
NCT01624675,Autistic Disorder in Children and Adolescents,0,0.6923392836214095,0.6923392836214095,0
NCT02469155,Schizophrenia,0,0.2783381345396194,0.2783381345396194,0
NCT05779241,Schizophrenia; Schizoaffective Disorder,0,0.2892565280248672,0.2892565280248672,0
NCT01662310,schizophrenia,0,0.19117498465668642,0.19117498465668642,0
NCT04549168,insomnia,0,0.00646794843442327,0.00646794843442327,1
NCT03935217,trichomoniasis,0,0.4844130122753537,0.4844130122753537,0
NCT03069677,Anxiety,0,0.002098173412031464,0.002098173412031464,0
NCT02058485,Hypertension,0,0.13787749559657522,0.13787749559657522,0
NCT02096900,Parental/Caregiver Anxiety; Child's Anxiety,0,0.07086609472852803,0.07086609472852803,0
NCT02325583,epilepsy,0,0.006454514507502096,0.006454514507502096,1
NCT01837290,hip fracture,0,0.795216251014083,0.795216251014083,0
NCT01756053,Nicotine Addiction,1,0.6185962275722904,0.6185962275722904,0
NCT05087615,"Bariatric Surgery Candidate; Perioperative Complication; Nausea; Vomiting, Postoperative; Drug Effect",0,0.051243542905861805,0.051243542905861805,0
NCT01362530,Chemotherapy Induced Nausea and Vomiting,0,0.6484636356831823,0.6484636356831823,0
NCT01442376,Chemotherapy-Induced Nausea and Vomiting,0,0.12272575143896831,0.12272575143896831,0
NCT01257672,Gastroenteritis; Vomiting; Acute Gastroenteritis,0,0.4525493205034016,0.4525493205034016,0
NCT04140058,Hypotension; Nausea; Vomiting,0,0.2271247637145651,0.2271247637145651,0
NCT03555188,IBS - Irritable Bowel Syndrome,1,0.4539661268641629,0.4539661268641629,0
NCT01275248,Obsessive-compulsive Disorder,1,0.5463290424915479,0.5463290424915479,0
NCT01395901,Postoperative Nausea and Vomiting,0,0.07192925369347934,0.07192925369347934,0
NCT01121042,Schizoaffective and Schizophreniform Disorders; Schizophrenia,0,0.29695369569477886,0.29695369569477886,0
NCT01536392,Vaginal Cancer,0,0.04244785926520154,0.04244785926520154,0
NCT04613726,"Vomiting, Postoperative; Postoperative Complications; Hypotension",0,0.15139048451297715,0.15139048451297715,0
NCT06206408,hot flashes,0,0.2896929462502823,0.2896929462502823,0
NCT05007678,COVID-19,1,0.9594971208032168,0.9594971208032168,0
NCT01727193,Myasthenia Gravis,0,0.010170143723680348,0.010170143723680348,0
NCT05223166,excessive daytime sleepiness,0,0.29768235431954254,0.29768235431954254,0
NCT05458128,idiopathic hypersomnia,0,0.25242381008819603,0.25242381008819603,0
NCT01800045,narcolepsy,0,0.34045692339542694,0.34045692339542694,0
NCT02611687,narcolepsy without cataplexy,0,0.4018189879548689,0.4018189879548689,0
NCT05214911,allergic rhinitis,0,0.004431358244952806,0.004431358244952806,0
NCT01400828,seasonal allergic rhinitis,0,0.17980711761483664,0.17980711761483664,0
NCT01916967,urticaria,0,0.4692593376511646,0.4692593376511646,0
NCT06258785,postoperative urinary retention,0,0.29326882753196143,0.29326882753196143,0
NCT03653832,critical illness,1,0.3267591087679966,0.3267591087679966,0
NCT02628626,fecal incontinence,1,0.8683626740585073,0.8683626740585073,0
NCT01559012,hyperemesis gravidarum,0,0.5441738604579163,0.5441738604579163,0
NCT03396588,neonatal abstinence syndrome,0,0.044188394046643285,0.044188394046643285,1
NCT01993823,otomycosis,0,0.40642181891216067,0.40642181891216067,0
NCT02372578,Painful Diabetic Peripheral Neuropathy (PDPN),1,0.570474879235278,0.570474879235278,0
NCT03340727,Apnea of Prematurity,1,0.6884410987992065,0.6884410987992065,0
NCT03003000,Back Pain; Neck Pain,1,0.3532161836573437,0.3532161836573437,0
NCT05485805,Pain,0,0.18319873219607025,0.18319873219607025,0
NCT01929031,"Pain, Postoperative; Tooth Diseases",0,0.0731733177272022,0.0731733177272022,0
NCT01738178,Parkinson's Disease,1,0.07368666582467685,0.07368666582467685,0
NCT01521962,Diabetes Mellitus,0,0.0016205938542532261,0.0016205938542532261,1
NCT05782192,Type 2 Diabetes,0,0.01217709209273371,0.01217709209273371,1
NCT01724021,Cell Lymphoma,0,0.7910949802455848,0.7910949802455848,0
NCT01059630,Non-Hodgkin's Lymphoma,0,0.002695417861219543,0.002695417861219543,0
NCT03465722,GIST,0,0.32021618942108687,0.32021618942108687,0
NCT02342548,huntington disease,1,0.5205404694987049,0.5205404694987049,0
NCT03123393,Cell Lymphoma,1,0.44193257577822986,0.44193257577822986,0
NCT02830906,Postoperative Nausea and Vomiting,0,0.02332288796288045,0.02332288796288045,0
NCT05118542,Graves disease,0,0.0037086727228165715,0.0037086727228165715,0
NCT02454842,Lung Cancer,1,0.33455823341189606,0.33455823341189606,0
NCT02449681,Treatment of Patients With Recurrent or Metastatic Squamous Cell Carcinoma,1,0.5414111690764161,0.5414111690764161,0
NCT01697267,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Microscopic Polyangiitis; Wegener Granulomatosis,0,0.30408068127089694,0.30408068127089694,0
NCT03164473,Eosinophilic Granulomatosis With Polyangiitis,0,0.6752305407478958,0.6752305407478958,0
NCT01727193,Myasthenia Gravis,0,0.009832901091213006,0.009832901091213006,0
NCT01663623,Vasculitis,0,0.49013092953224124,0.49013092953224124,0
NCT01849874,Peritoneal Cancer,1,0.5238650865239648,0.5238650865239648,0
NCT02779777,Myelodysplastic Syndromes,1,0.32416617512226986,0.32416617512226986,0
NCT01907815,Acute Myeloid Leukemia,1,0.9920411731520261,0.9920411731520261,0
NCT04534283,Cancer; Cancer Metastatic; BRAF V600E; MEK1 Gene Mutation; MEK2 Gene Mutation; ERK Mutation; RAF1 Gene Mutation,1,0.9785983904246163,0.9785983904246163,0
NCT02034916,Breast Neoplasms; BRCA 1 Gene Mutation; BRCA 2 Gene Mutation,0,0.5733189619673356,0.5733189619673356,0
NCT01945775,Metastatic Breast Cancer,0,0.0035804441095924323,0.0035804441095924323,0
NCT01205828,Liver Cancer,1,0.9685401382772308,0.9685401382772308,0
NCT04393038,COVID-19,1,0.9941297077523504,0.9941297077523504,0
NCT02371369,tenosynovial giant cell tumor,0,0.5852770481877888,0.5852770481877888,0
NCT04684238,sedation,0,0.060403807698290915,0.060403807698290915,0
NCT05696509,valvular heart disease,0,0.0010251609984454064,0.0010251609984454064,0
NCT04355962,COVID-19; ards,1,0.3031660386489876,0.3031660386489876,0
NCT03022240,Cognitive Change; Behavior,0,0.012530768272554269,0.012530768272554269,0
NCT01285271,coronary artery bypass,0,0.3768326332472551,0.3768326332472551,0
NCT01120405,coronary artery disease,0,0.006784881347617127,0.006784881347617127,0
NCT03841812,pain,0,0.013307076865626988,0.013307076865626988,0
NCT05696509,valvular heart disease,0,0.0010698650736214227,0.0010698650736214227,0
NCT03926624,"Leukemia, Myeloid, Acute",1,0.3460448386249938,0.3460448386249938,0
NCT03584516,Chronic Graft-Versus-Host Disease,1,0.5813398323234146,0.5813398323234146,0
NCT01969838,Primary Myelofibrosis; Post-Polycythemia Vera Myelofibrosis; Post-Essential Thrombocythemia Myelofibrosis,0,0.658408600844918,0.658408600844918,0
NCT04173494,Primary Myelofibrosis; Post-polycythemia Vera Myelofibrosis; Post-essential Thrombocythemia Myelofibrosis,0,0.6558900989199123,0.6558900989199123,0
NCT02101268,primary myelofibrosis,1,0.5596518550419161,0.5596518550419161,0
NCT04921969,Atopic Dermatitis,0,0.3148298184855896,0.3148298184855896,0
NCT02119676,Colorectal Cancer,1,0.7526272018872155,0.7526272018872155,0
NCT04362137,Cytokine Storm (Covid-19); cytokine release syndrome,1,0.6684253081533255,0.6684253081533255,0
NCT03112603,Graft-versus-host Disease (GVHD),0,0.41055089187168176,0.41055089187168176,0
NCT04472598,Myelofibrosis (MF),0,0.37630901270898004,0.37630901270898004,0
NCT02119663,Pancreatic Cancer,1,0.017899400753869865,0.017899400753869865,0
NCT02038036,Polycythemia Vera,0,0.03042084924294263,0.03042084924294263,0
NCT02087059,Primary Myelofibrosis (MF),0,0.4013590636419879,0.4013590636419879,0
NCT05663827,Steroid Refractory GVHD,0,0.33216564519548347,0.33216564519548347,0
NCT04530344,Vitiligo,0,0.5526331973683268,0.5526331973683268,0
NCT01122641,Insulin Resistance; Microvascular Disease,0,0.5402211456137704,0.5402211456137704,0
NCT01497522,Type 2 Diabetes,0,0.00892939834297852,0.00892939834297852,1
NCT01582230,Type 2 Diabetes Mellitus,0,0.011522917129410816,0.011522917129410816,1
NCT01871558,Type 2 Diabetes Mellitus (T2DM),0,0.3838424449326318,0.3838424449326318,0
NCT01262586,Type II Diabetes Mellitus,0,0.0045575262442605876,0.0045575262442605876,0
NCT02600923,Advanced Breast Cancer,0,0.38317399949056236,0.38317399949056236,0
NCT02900105,"Azoospermia, Nonobstructive; Oligozoospermia",0,0.342604299880088,0.342604299880088,0
NCT03439046,Breast Cancer,0,0.22801467636379197,0.22801467636379197,0
NCT03241472,Infertility,0,0.0006507146092801083,0.0006507146092801083,0
NCT06486870,PCOS (Polycystic Ovary Syndrome) of Bilateral Ovaries,0,0.3540324116573477,0.3540324116573477,0
NCT02491320,Polycystic Ovary Syndrome,0,0.0009363104464938071,0.0009363104464938071,0
NCT02912988,Subfertility,0,0.3229787249402334,0.3229787249402334,0
NCT02739516,Unexplained Infertility,0,0.0014107210647617368,0.0014107210647617368,0
NCT05650567,Dermatomyositis; Polymyositis,1,0.49643464697236867,0.49643464697236867,0
NCT04968184,Chronic Kidney Diseases,1,0.010426544939959887,0.010426544939959887,0
NCT03645057,atopic dermatitis,0,0.044228495611405926,0.044228495611405926,0
NCT02180217,Cushing syndrome,0,0.004988892273968461,0.004988892273968461,0
NCT02697734,pituitary-dependent Cushing's disease,0,0.09648248578280674,0.09648248578280674,0
NCT02372799,Major Depressive Disorder,1,0.2146348988266532,0.2146348988266532,0
NCT01844115,generalized anxiety disorder,0,0.24931826468233148,0.24931826468233148,0
NCT02015546,major depressive disorder,0,0.44186782585411893,0.15,1
NCT02849626,epilepsy,0,0.017733190701612857,0.017733190701612857,0
NCT01618695,focal epilepsy,0,0.9868210580963324,0.9868210580963324,0
NCT01393743,generalized tonic-clonic seizures,0,0.680818329451176,0.680818329451176,0
NCT04578886,delirium,1,0.3230501020079739,0.3230501020079739,0
NCT06416735,essential hypertension,0,0.032100013268800215,0.032100013268800215,0
NCT02143570,overactive bladder,0,0.009588218564185033,0.009588218564185033,0
NCT01087658,colorectal cancer,0,0.3201777769074767,0.3201777769074767,0
NCT03185065,Multiple Sclerosis,0,0.32846107037202144,0.32846107037202144,0
NCT01440621,in Cancer,0,0.0071122753456069245,0.0071122753456069245,0
NCT01121536,Depression,1,0.08551524740641776,0.08551524740641776,0
NCT01305408,Major Depression,1,0.49452702803060106,0.49452702803060106,0
NCT01160380,Treat Cancer,1,0.5957863900164024,0.5957863900164024,0
NCT03719313,Hepatitis Delta Virus,0,0.6254815220275625,0.6254815220275625,0
NCT05253209,Ventricular Septal Defect; Atrioventricular Septal Defect; Primum Atrial Septal Defect,1,0.525858116952127,0.525858116952127,0
NCT01259856,High Risk Polycythemia Vera; High Risk Essential Thrombocythemia,0,0.7004815215220874,0.7004815215220874,0
NCT01103583,Multiple Sclerosis,1,0.06021715494355996,0.06021715494355996,0
NCT01949805,Polycythemia Vera,0,0.12947844597690322,0.12947844597690322,0
NCT01425307,Sickle Cell Anemia,0,0.46392319035732354,0.46392319035732354,0
NCT04750707,Sickle Cell Anemia in Children,0,0.40553641248748196,0.40553641248748196,0
NCT03128515,Sickle Cell Anemia; Sickle Cell Disease; Malaria,0,0.2871583544737061,0.2871583544737061,0
NCT03789591,Sickle Cell Disease; Sickle Cell Anemia,0,0.397701412730685,0.397701412730685,0
NCT02426775,methylmalonic acidemia or propionic acidemia,0,0.5928764024656029,0.5928764024656029,0
NCT06103825,sleep apnea,0,0.5339805085557686,0.5339805085557686,0
NCT03678753,combined generalized and focal epilepsy,0,0.3325512289162532,0.3325512289162532,0
NCT06964165,Ovarian Cancer,1,0.0019807804800907602,0.0019807804800907602,0
NCT05442775,Amyotrophic Lateral Sclerosis,1,0.914414930708378,0.914414930708378,0
NCT01405053,Lennox-Gastaut syndrome,0,0.0673162203209876,0.0673162203209876,0
NCT03660059,Rheumatoid Arthritis,0,0.005637642231237035,0.005637642231237035,1
NCT01408186,Upper Gastrointestinal Bleeding,0,0.0029558888986113414,0.0029558888986113414,0
NCT02449655,Advanced Gastric Adenocarcinoma,1,0.9950687534774861,0.9950687534774861,0
NCT03185065,Multiple Sclerosis,0,0.3036077109254004,0.3036077109254004,0
NCT04952519,Patients With Moderate or Severe COVID-19,1,0.33791117269179927,0.33791117269179927,0
NCT01743651,Multiple Sclerosis,0,0.1550945507356807,0.1550945507356807,0
NCT01738282,alcohol dependence,1,0.8036843587531983,0.8036843587531983,0
NCT02723383,alcohol use disorder,1,0.6396134250153945,0.6396134250153945,0
NCT01265550,gastroesophageal reflux disease,0,0.002880463952008846,0.002880463952008846,0
NCT03158376,Chronic Pain,0,0.6743599746484233,0.6743599746484233,0
NCT03806530,End Stage Renal Disease; Restless Legs Syndrome,0,0.0821946535388898,0.0821946535388898,0
NCT02120703,Intervertebral Disc Prolapse,0,0.23266872285987333,0.23266872285987333,0
NCT04429022,"Pain, Postoperative",0,0.007904615274911547,0.007904615274911547,0
NCT05620641,Post Operative Nausea and Vomiting; Sleeve Gastrectomy; Morbid Obesity,0,0.680391293215897,0.680391293215897,0
NCT04230980,Post-Operative Pain,0,0.5789803843999862,0.15,1
NCT01483144,Familial adenomatous polyposis,1,0.3880991170297566,0.3880991170297566,0
NCT01790659,cutaneous Leishmaniasis,0,0.6312423268401004,0.6312423268401004,0
NCT05355974,Anesthesia-induced hypotension,0,0.20158118725489677,0.15,1
NCT04501861,Intraoperative hypotension,0,0.26718873984123104,0.26718873984123104,0
NCT04789005,Spinal anesthesia-induced hypotension,0,0.00112709274679606,0.00112709274679606,0
NCT02479529,Vasoplegic syndrome,0,0.5470315466890558,0.5470315466890558,0
NCT04536194,congenital heart disease,0,0.4772306563086451,0.4772306563086451,0
NCT05276596,hypotension,0,0.001239058468904391,0.001239058468904391,0
NCT02125890,Abdominal Aortic Aneurysms,0,0.5370061325989641,0.5370061325989641,0
NCT02684851,Acetabular Fractures,0,0.3701973425961366,0.3701973425961366,0
NCT02546648,Atherosclerotic Disease; Perioperative Bleeding,0,0.6377253955803714,0.6377253955803714,0
NCT02312440,Blood Loss,0,0.28993696147207765,0.28993696147207765,0
NCT04635007,"Cesarean Section Complications; Blood Loss, Surgical; Misoprostol; Tranexamic Acid",0,0.6467084464216638,0.6467084464216638,0
NCT01519245,Coronary Artery Disease,0,0.0028770406936687314,0.0028770406936687314,0
NCT01658124,Gastrointestinal Bleeding,1,0.595303542854484,0.595303542854484,0
NCT02781597,Hemoptysis,0,0.27089205492381835,0.27089205492381835,0
NCT05811676,"Hemorrhage, Postpartum; Placenta Previa",0,0.6472918809761378,0.6472918809761378,0
NCT03469947,Hemorrhagic Shock; Trauma Injury,0,0.5275784854485723,0.5275784854485723,0
NCT02993341,Hip Fracture; Anemia,0,0.40861260641146285,0.15,1
NCT02150720,Hip Fracture; Blood Loss,0,0.42157229842565097,0.42157229842565097,0
NCT02302456,Immediate Postpartum Hemorrhage,1,0.7144273870956223,0.7144273870956223,0
NCT03475342,Intrapartum - Moderate and Severe Anaemia,1,0.5529150944194119,0.5529150944194119,0
NCT01306370,Knee Arthropathy,0,0.5449630044027649,0.5449630044027649,0
NCT03364491,Obstetrical Complications; Hemorrhage; Labor and Delivery,1,0.6519689402947139,0.6519689402947139,0
NCT02702128,Peri-operative Hemorrhage or Hematoma; Surgery; Retrognathism,0,0.5339899594624142,0.5339899594624142,0
NCT03505723,Perioperative Bleeding; Venous Thrombosis; Arterial Thrombosis,0,0.5361168744283333,0.5361168744283333,0
NCT03060889,Placenta Previa,0,0.22878555319969812,0.22878555319969812,0
NCT02775773,Post Partum Haemorrhage,0,0.4380705702453521,0.4380705702453521,0
NCT03463993,Post Partum Hemorrhage,1,0.16551536327169286,0.16551536327169286,0
NCT04427618,Postpartum Hemorrhage; Tranexamic Acid,0,0.613004440983528,0.15,1
NCT02578901,Thrombocytopenia,0,0.04113620854404164,0.04113620854404164,0
NCT02393300,Total Blood Loss,0,0.5192834896039406,0.5192834896039406,0
NCT03846973,Tranexamic Acid,0,0.48965316453313823,0.48965316453313823,0
NCT01402882,Traumatic Brain Injury,1,0.9928060907059126,0.9928060907059126,0
NCT02086500,Traumatic Hemorrhage,0,0.6285869998232776,0.6285869998232776,0
NCT02187120,Wounds and Injuries; Acute Coagulopathy,1,0.6740170313310389,0.6740170313310389,0
NCT01538875,preeclampsia,0,0.016014139731933316,0.016014139731933316,0
NCT04388319,Smoking Cessation,0,0.003023577214653113,0.003023577214653113,0
NCT02901041,alcohol dependence,1,0.7281165161732155,0.7281165161732155,0
NCT02900352,alcohol use disorder measurement,0,0.6540880608392355,0.6540880608392355,0
NCT01251354,Endometrial Cancer,1,0.8414120966497747,0.8414120966497747,0
NCT04628325,congestive heart failure,0,0.23542813284521252,0.23542813284521252,0
NCT02345681,fluid overload,0,0.28281091094382543,0.28281091094382543,0
NCT05093621,heart failure,0,0.001722493126869603,0.001722493126869603,0
NCT04615624,preeclampsia,0,0.21608992443910485,0.15,1
NCT02644395,Hypertension; Kidney Transplantation,0,0.22205300389571025,0.22205300389571025,0
NCT01647932,heart failure,0,0.006584063332411141,0.006584063332411141,0
NCT01296412,"Diabetes Mellitus, Type 2",0,0.0024188465497356547,0.0024188465497356547,1
NCT04304261,"Diabetes Mellitus, Type 2; Cognitive Functions Confusion",0,0.40734029247782627,0.40734029247782627,0
NCT01552694,Inflammation; Macrophage Infiltration; Cardiovascular Disease,0,0.5621367761117553,0.5621367761117553,0
NCT01485614,Treatment of Type 2 Diabetes,1,0.46590438668516665,0.15,1
NCT02043054,Type 2 DIAbetes,0,0.3223104752344624,0.3223104752344624,0
NCT04017832,Type 2 Diabetes,0,0.039512584032772954,0.039512584032772954,1
NCT02738879,Type 2 Diabetes Mellitus,0,0.03524000360515845,0.03524000360515845,1
NCT03898622,TSH Control in Patients With Chronic Kidney Disease,0,0.39195525834933387,0.39195525834933387,0
NCT02197221,Multiple Myeloma,0,0.021156514055211677,0.021156514055211677,0
NCT01877837,Sickle Cell Disease,0,0.6206754395082419,0.6206754395082419,0
NCT02073773,Ischaemic Stroke,0,0.24074687230654992,0.24074687230654992,0
NCT01227655,Parkinson's Disease,0,0.356331796272838,0.356331796272838,0
NCT05395494,Fibromyalgia,1,0.8493928252838803,0.8493928252838803,0
NCT05810038,migraine,0,0.02312793295418319,0.02312793295418319,0
NCT01176240,Parkinson's Disease,0,0.7379980571519954,0.7379980571519954,0
NCT01385293,Prostate Cancer,1,0.5412221579538066,0.5412221579538066,0
NCT01657448,dysuria,0,0.2471140463366584,0.2471140463366584,0
NCT02806713,pain,0,0.059864446783833215,0.059864446783833215,0
NCT03065075,urinary retention,1,0.4053323930000282,0.4053323930000282,0
NCT01038739,Diverticulitis,1,0.5698538607692205,0.5698538607692205,0
NCT01209208,Lymphocytic Colitis,0,0.006364828651297208,0.006364828651297208,0
NCT01412372,irritable bowel syndrome,0,0.007552657791135393,0.007552657791135393,0
NCT02522780,ulcerative colitis,1,0.007929090800047606,0.007929090800047606,0
NCT01734928,Multiple Myeloma,0,0.005198653133274126,0.005198653133274126,0
NCT01178281,Primary Myelofibrosis; MPN-associated Myelofibrosis,1,0.544480550938505,0.544480550938505,0
NCT01029262,Anemia,0,0.7218470428493993,0.7218470428493993,0
NCT01996865,Cell Lymphoma,1,0.12558659764338276,0.12558659764338276,0
NCT01556776,Chronic Lymphocytic Leukemia,0,0.04146729708189808,0.04146729708189808,0
NCT02128061,Diffuse Large B Cell Lymphoma,0,0.6215327653350732,0.6215327653350732,0
NCT01938001,Follicular Lymphoma,0,0.0026109326126549834,0.0026109326126549834,0
NCT02215980,MULTIPLE MYELOMA,0,0.0681460733262392,0.0681460733262392,0
NCT01865110,Mantle Cell Lymphoma,0,0.3821401735981212,0.3821401735981212,0
NCT02322320,Multiple Myeloma,0,0.004272162036163026,0.004272162036163026,0
NCT01243476,Myelodysplastic Syndrome,0,0.7886669034761663,0.7886669034761663,0
NCT01476787,Untreated Patients With Follicular Lymphoma,1,0.5273914203460354,0.5273914203460354,0
NCT02285062,cell Lymphoma,1,0.8527598870004377,0.8527598870004377,0
NCT01231347,Adenocarcinoma of the Pancreas; Advanced Solid Tumors; Cancer; Cancer of Pancreas; Cancer of the Pancreas; Metastases; Metastatic Cancer; Metastatic Pancreatic Cancer; Pancreas Cancer; Pancreatic Cancer; Bone Metastases; Endocrine Cancer; Oncology; Oncology Patients; Solid Tumors; Advanced Malignancy,0,0.3244999068179655,0.15,1
NCT02993731,"Carcinoma, Pancreatic Ductal",0,0.3169666340157825,0.15,1
NCT04182204,Cell Lymphoma,0,0.13406289001732932,0.13406289001732932,1
NCT03673072,Gallbladder Carcinoma,0,0.40993520393613725,0.15,1
NCT01850303,Lung Cancer,1,0.2957814706083866,0.2957814706083866,0
NCT01631136,Maintenance Therapies in Advanced Non Small Cell Lung Cancer,0,0.39384274995880586,0.39384274995880586,0
NCT03924986,Metastatic Nasopharyngeal Cancer,0,0.5556196970277161,0.15,1
NCT03126435,Metastatic Pancreas Cancer; Locally Advanced Pancreatic Cancer; Pancreatic Adenocarcinoma,0,0.2606909718583205,0.15,1
NCT02395016,Metastatic Pancreatic Cancer,0,0.06056603594477676,0.06056603594477676,1
NCT04935359,Metastatic Pancreatic Ductal Adenocarcinoma,0,0.4561145243656587,0.15,1
NCT02807636,Metastatic Urothelial Carcinoma,0,0.5374010980173471,0.15,1
NCT01746979,Metastatic or Locally Advanced Unresectable Pancreatic Adenocarcinoma,0,0.260739743477443,0.15,1
NCT03629925,NSCLC,0,0.3444242062749801,0.15,1
NCT03377491,Pancreas Adenocarcinoma,0,0.4155256535147333,0.15,1
NCT01526135,Pancreatic Adenocarcinoma (Ductal Adenocarcinoma),0,0.1330429895633954,0.1330429895633954,1
NCT02043288,Pancreatic Cancer,0,0.07189650183591037,0.07189650183591037,1
NCT01964430,Patients With Resected Pancreatic Cancer,0,0.3246149912549839,0.15,1
NCT01072981,Surgically Resected Pancreatic Cancer,0,0.2484123861518155,0.15,1
NCT02695771,Urinary Bladder Neoplasms,0,0.1900404271757115,0.15,1
NCT03381118,Acute Myeloid Leukemia,0,0.28577366529420184,0.15,1
NCT03750786,Advanced Colorectal Cancer,0,0.05452816454569208,0.05452816454569208,0
NCT01494506,Metastatic Pancreatic Cancer,0,0.14626813004711675,0.14626813004711675,0
NCT01121848,Pancreatic Cancer,0,0.42839561521152164,0.42839561521152164,0
NCT02545504,gastric adenocarcinoma,0,0.6348049980588079,0.6348049980588079,0
NCT02578368,gastric cancer,0,0.15910934893874212,0.15910934893874212,0
NCT03359057,contraception,0,0.019642013837612396,0.019642013837612396,0
NCT01407432,male infertility,0,0.5031823606462846,0.5031823606462846,0
NCT02751931,Neurogenic Detrusor Overactivity,0,0.5668370372346462,0.5668370372346462,0
NCT02476175,Overactive Bladder; Urinary Incontinence,0,0.2616213229000053,0.2616213229000053,0
