ik14,rank,transcript,union_max,parent_score,metab_score
CUIHSIWYWATEQL,40,ENST00000337579,1.0,0,1.0
CUIHSIWYWATEQL,41,ENST00000540589,1.0,0,1.0
CUIHSIWYWATEQL,42,ENST00000307851,1.0,0,1.0
CUIHSIWYWATEQL,43,ENST00000537606,1.0,0,1.0
CUIHSIWYWATEQL,44,ENST00000358369,1.0,0,1.0
CUIHSIWYWATEQL,45,ENST00000399423,1.0,0,1.0
CUIHSIWYWATEQL,46,ENST00000689351,1.0,0,1.0
CUIHSIWYWATEQL,47,ENST00000567277,1.0,0,1.0
CUIHSIWYWATEQL,48,ENST00000629272,1.0,0,1.0
CUIHSIWYWATEQL,49,ENST00000528414,1.0,0,1.0
CWHUFRVAEUJCEF,0,ENST00000704456,1.0,0,1.0
CWHUFRVAEUJCEF,1,ENST00000675784,1.0,0,1.0
CWHUFRVAEUJCEF,2,ENST00000367025,1.0,0,1.0
CWHUFRVAEUJCEF,3,ENST00000481781,1.0,0,1.0
CWHUFRVAEUJCEF,4,ENST00000647508,1.0,0,1.0
CWHUFRVAEUJCEF,5,ENST00000484508,1.0,0,1.0
CWHUFRVAEUJCEF,6,ENST00000622174,1.0,0,1.0
CWHUFRVAEUJCEF,7,ENST00000374837,1.0,0,1.0
CWHUFRVAEUJCEF,8,ENST00000339091,1.0,0,1.0
CWHUFRVAEUJCEF,9,ENST00000361738,1.0,0,1.0
CWHUFRVAEUJCEF,10,ENST00000351486,1.0,0,1.0
CWHUFRVAEUJCEF,11,ENST00000465073,1.0,0,1.0
CWHUFRVAEUJCEF,12,ENST00000548249,1.0,0,1.0
CWHUFRVAEUJCEF,13,ENST00000595047,1.0,0,1.0
CWHUFRVAEUJCEF,14,ENST00000389568,1.0,0,1.0
CWHUFRVAEUJCEF,15,ENST00000566936,1.0,0,1.0
CWHUFRVAEUJCEF,16,ENST00000290363,1.0,0,1.0
CWHUFRVAEUJCEF,17,ENST00000685104,1.0,0,1.0
CWHUFRVAEUJCEF,18,ENST00000316752,1.0,0,1.0
CWHUFRVAEUJCEF,19,ENST00000634914,1.0,0,1.0
CWHUFRVAEUJCEF,20,ENST00000372045,1.0,0,1.0
CWHUFRVAEUJCEF,21,ENST00000636035,1.0,0,1.0
CWHUFRVAEUJCEF,22,ENST00000650450,1.0,0,1.0
CWHUFRVAEUJCEF,23,ENST00000397206,1.0,0,1.0
CWHUFRVAEUJCEF,24,ENST00000645349,1.0,0,1.0
CWHUFRVAEUJCEF,25,ENST00000373166,1.0,0,1.0
CWHUFRVAEUJCEF,26,ENST00000635984,1.0,0,1.0
CWHUFRVAEUJCEF,27,ENST00000369095,1.0,0,1.0
CWHUFRVAEUJCEF,28,ENST00000295030,1.0,0,1.0
CWHUFRVAEUJCEF,29,ENST00000696899,1.0,0,1.0
CWHUFRVAEUJCEF,30,ENST00000377808,1.0,0,1.0
CWHUFRVAEUJCEF,31,ENST00000369592,1.0,0,1.0
CWHUFRVAEUJCEF,32,ENST00000376624,1.0,0,1.0
CWHUFRVAEUJCEF,33,ENST00000328381,1.0,0,1.0
CWHUFRVAEUJCEF,34,ENST00000564675,1.0,0,1.0
CWHUFRVAEUJCEF,35,ENST00000381389,1.0,0,1.0
CWHUFRVAEUJCEF,36,ENST00000694998,1.0,0,1.0
CWHUFRVAEUJCEF,37,ENST00000645063,1.0,0,1.0
CWHUFRVAEUJCEF,38,ENST00000699251,1.0,0,1.0
CWHUFRVAEUJCEF,39,ENST00000366592,1.0,0,1.0
CWHUFRVAEUJCEF,40,ENST00000643466,1.0,0,1.0
CWHUFRVAEUJCEF,41,ENST00000407585,1.0,0,1.0
CWHUFRVAEUJCEF,42,ENST00000684074,1.0,0,1.0
CWHUFRVAEUJCEF,43,ENST00000265421,1.0,0,1.0
CWHUFRVAEUJCEF,44,ENST00000373932,1.0,0,1.0
CWHUFRVAEUJCEF,45,ENST00000242577,1.0,0,1.0
CWHUFRVAEUJCEF,46,ENST00000374870,1.0,0,1.0
CWHUFRVAEUJCEF,47,ENST00000268668,1.0,0,1.0
CWHUFRVAEUJCEF,48,ENST00000686776,1.0,0,1.0
CWHUFRVAEUJCEF,49,ENST00000693089,1.0,0,1.0
CXOXHMZGEKVPMT,0,ENST00000465073,1.0,0,1.0
CXOXHMZGEKVPMT,1,ENST00000389568,1.0,0,1.0
CXOXHMZGEKVPMT,2,ENST00000685104,1.0,0,1.0
CXOXHMZGEKVPMT,3,ENST00000316752,1.0,0,1.0
CXOXHMZGEKVPMT,4,ENST00000295030,1.0,0,1.0
CXOXHMZGEKVPMT,5,ENST00000381389,1.0,0,1.0
CXOXHMZGEKVPMT,6,ENST00000699251,1.0,0,1.0
CXOXHMZGEKVPMT,7,ENST00000265421,1.0,0,1.0
CXOXHMZGEKVPMT,8,ENST00000693089,1.0,0,1.0
CXOXHMZGEKVPMT,9,ENST00000354955,1.0,0,1.0
CXOXHMZGEKVPMT,10,ENST00000404406,1.0,0,1.0
CXOXHMZGEKVPMT,11,ENST00000216797,1.0,0,1.0
CXOXHMZGEKVPMT,12,ENST00000538630,1.0,0,1.0
CXOXHMZGEKVPMT,13,ENST00000343975,1.0,0,1.0
CXOXHMZGEKVPMT,14,ENST00000262776,1.0,0,1.0
CXOXHMZGEKVPMT,15,ENST00000334047,1.0,0,1.0
CXOXHMZGEKVPMT,16,ENST00000312553,1.0,0,1.0
CXOXHMZGEKVPMT,17,ENST00000696580,1.0,0,1.0
CXOXHMZGEKVPMT,18,ENST00000688285,1.0,0,1.0
CXOXHMZGEKVPMT,19,ENST00000244174,1.0,0,1.0
CXOXHMZGEKVPMT,20,ENST00000372318,1.0,0,1.0
CXOXHMZGEKVPMT,21,ENST00000347596,1.0,0,1.0
CXOXHMZGEKVPMT,22,ENST00000326402,1.0,0,1.0
CXOXHMZGEKVPMT,23,ENST00000451791,1.0,0,1.0
CXOXHMZGEKVPMT,24,ENST00000517892,1.0,0,1.0
CXOXHMZGEKVPMT,25,ENST00000682489,1.0,0,1.0
CXOXHMZGEKVPMT,26,ENST00000393681,1.0,0,1.0
CXOXHMZGEKVPMT,27,ENST00000314235,1.0,0,1.0
CXOXHMZGEKVPMT,28,ENST00000397820,1.0,0,1.0
CXOXHMZGEKVPMT,29,ENST00000689035,1.0,0,1.0
CXOXHMZGEKVPMT,30,ENST00000233156,1.0,0,1.0
CXOXHMZGEKVPMT,31,ENST00000647909,1.0,0,1.0
CXOXHMZGEKVPMT,32,ENST00000216877,1.0,0,1.0
CXOXHMZGEKVPMT,33,ENST00000451928,1.0,0,1.0
CXOXHMZGEKVPMT,34,ENST00000560830,1.0,0,1.0
CXOXHMZGEKVPMT,35,ENST00000421552,1.0,0,1.0
CXOXHMZGEKVPMT,36,ENST00000513970,1.0,0,1.0
CXOXHMZGEKVPMT,37,ENST00000337579,1.0,0,1.0
CXOXHMZGEKVPMT,38,ENST00000540589,1.0,0,1.0
CXOXHMZGEKVPMT,39,ENST00000307851,1.0,0,1.0
CXOXHMZGEKVPMT,40,ENST00000537606,1.0,0,1.0
CXOXHMZGEKVPMT,41,ENST00000358369,1.0,0,1.0
CXOXHMZGEKVPMT,42,ENST00000399423,1.0,0,1.0
CXOXHMZGEKVPMT,43,ENST00000689351,1.0,0,1.0
CXOXHMZGEKVPMT,44,ENST00000567277,1.0,0,1.0
CXOXHMZGEKVPMT,45,ENST00000629272,1.0,0,1.0
CXOXHMZGEKVPMT,46,ENST00000528414,1.0,0,1.0
CXOXHMZGEKVPMT,47,ENST00000503233,1.0,0,1.0
CXOXHMZGEKVPMT,48,ENST00000687449,1.0,0,1.0
CXOXHMZGEKVPMT,49,ENST00000282249,1.0,0,1.0
CZGUSIXMZVURDU,0,ENST00000374141,0.9713,0,0.9713
CZGUSIXMZVURDU,1,ENST00000306928,0.9683,0.9683,0
CZGUSIXMZVURDU,2,ENST00000284311,0.9646,0.9646,0
CZGUSIXMZVURDU,3,ENST00000355973,0.9632,0,0.9632
CZGUSIXMZVURDU,4,ENST00000377012,0.9632,0,0.9632
CZGUSIXMZVURDU,5,ENST00000240093,0.9593,0,0.9593
CZGUSIXMZVURDU,6,ENST00000537916,0.9593,0,0.9593
CZGUSIXMZVURDU,7,ENST00000703743,0.9568,0,0.9568
CZGUSIXMZVURDU,8,ENST00000311762,0.9559,0.9559,0
CZGUSIXMZVURDU,9,ENST00000518632,0.9559,0.9559,0
CZGUSIXMZVURDU,10,ENST00000370501,0.9533,0.9533,0
CZGUSIXMZVURDU,11,ENST00000530250,0.9523,0,0.9523
CZGUSIXMZVURDU,12,ENST00000525187,0.9512,0,0.9512
CZGUSIXMZVURDU,13,ENST00000706777,0.9512,0,0.9512
CZGUSIXMZVURDU,14,ENST00000307637,0.951,0.951,0
CZGUSIXMZVURDU,15,ENST00000475347,0.9479,0.9479,0
CZGUSIXMZVURDU,16,ENST00000402260,0.9479,0.9479,0
CZGUSIXMZVURDU,17,ENST00000474935,0.9479,0.9479,0
CZGUSIXMZVURDU,18,ENST00000497524,0.9479,0.9479,0
CZGUSIXMZVURDU,19,ENST00000418473,0.9479,0.9479,0
CZGUSIXMZVURDU,20,ENST00000349243,0.9479,0.9479,0
CZGUSIXMZVURDU,21,ENST00000404754,0.9479,0.9479,0
CZGUSIXMZVURDU,22,ENST00000461609,0.9479,0.9479,0
CZGUSIXMZVURDU,23,ENST00000703760,0.9465,0,0.9465
CZGUSIXMZVURDU,24,ENST00000703751,0.945,0,0.945
CZGUSIXMZVURDU,25,ENST00000221515,0.9444,0.9444,0
CZGUSIXMZVURDU,26,ENST00000464492,0.9442,0.9442,0
CZGUSIXMZVURDU,27,ENST00000703759,0.9405,0,0.9405
CZGUSIXMZVURDU,28,ENST00000256637,0.9399,0.9399,0
CZGUSIXMZVURDU,29,ENST00000703717,0.9389,0,0.9389
CZGUSIXMZVURDU,30,ENST00000703754,0.9389,0,0.9389
CZGUSIXMZVURDU,31,ENST00000703765,0.938,0,0.938
CZGUSIXMZVURDU,32,ENST00000393815,0.938,0,0.938
CZGUSIXMZVURDU,33,ENST00000507898,0.938,0,0.938
CZGUSIXMZVURDU,34,ENST00000530497,0.9379,0,0.9379
CZGUSIXMZVURDU,35,ENST00000282499,0.9379,0,0.9379
CZGUSIXMZVURDU,36,ENST00000296526,0.9369,0,0.9369
CZGUSIXMZVURDU,37,ENST00000296479,0.9368,0,0.9368
CZGUSIXMZVURDU,38,ENST00000350902,0.9366,0,0.9366
CZGUSIXMZVURDU,39,ENST00000310357,0.9365,0,0.9365
CZGUSIXMZVURDU,40,ENST00000332955,0.936,0.936,0
CZGUSIXMZVURDU,41,ENST00000683903,0.9359,0,0.9359
CZGUSIXMZVURDU,42,ENST00000264426,0.9359,0,0.9359
CZGUSIXMZVURDU,43,ENST00000359479,0.932,0.932,0
CZGUSIXMZVURDU,44,ENST00000643144,0.932,0.932,0
CZGUSIXMZVURDU,45,ENST00000311104,0.9308,0.9308,0
CZGUSIXMZVURDU,46,ENST00000330120,0.9302,0.9302,0
CZGUSIXMZVURDU,47,ENST00000703718,0.9297,0,0.9297
CZGUSIXMZVURDU,48,ENST00000296677,0.9296,0.9296,0
CZGUSIXMZVURDU,49,ENST00000323661,0.9293,0,0.9293
DAPFMGRCDFSUSN,0,ENST00000548766,1.0,0,1.0
DAPFMGRCDFSUSN,1,ENST00000354454,1.0,0,1.0
DAPFMGRCDFSUSN,2,ENST00000556887,1.0,0,1.0
DAPFMGRCDFSUSN,3,ENST00000557489,1.0,0,1.0
DAPFMGRCDFSUSN,4,ENST00000547044,1.0,0,1.0
DAPFMGRCDFSUSN,5,ENST00000675784,1.0,0,1.0
DAPFMGRCDFSUSN,6,ENST00000481781,1.0,0,1.0
DAPFMGRCDFSUSN,7,ENST00000374837,1.0,0,1.0
DAPFMGRCDFSUSN,8,ENST00000339091,1.0,0,1.0
DAPFMGRCDFSUSN,9,ENST00000351486,1.0,0,1.0
DAPFMGRCDFSUSN,10,ENST00000465073,1.0,0,1.0
DAPFMGRCDFSUSN,11,ENST00000389568,1.0,0,1.0
DAPFMGRCDFSUSN,12,ENST00000685104,1.0,0,1.0
DAPFMGRCDFSUSN,13,ENST00000316752,1.0,0,1.0
DAPFMGRCDFSUSN,14,ENST00000295030,1.0,0,1.0
DAPFMGRCDFSUSN,15,ENST00000696899,1.0,0,1.0
DAPFMGRCDFSUSN,16,ENST00000376624,1.0,0,1.0
DAPFMGRCDFSUSN,17,ENST00000328381,1.0,0,1.0
DAPFMGRCDFSUSN,18,ENST00000381389,1.0,0,1.0
DAPFMGRCDFSUSN,19,ENST00000645063,1.0,0,1.0
DAPFMGRCDFSUSN,20,ENST00000699251,1.0,0,1.0
DAPFMGRCDFSUSN,21,ENST00000366592,1.0,0,1.0
DAPFMGRCDFSUSN,22,ENST00000643466,1.0,0,1.0
DAPFMGRCDFSUSN,23,ENST00000684074,1.0,0,1.0
DAPFMGRCDFSUSN,24,ENST00000265421,1.0,0,1.0
DAPFMGRCDFSUSN,25,ENST00000268668,1.0,0,1.0
DAPFMGRCDFSUSN,26,ENST00000686776,1.0,0,1.0
DAPFMGRCDFSUSN,27,ENST00000693089,1.0,0,1.0
DAPFMGRCDFSUSN,28,ENST00000172229,1.0,0,1.0
DAPFMGRCDFSUSN,29,ENST00000356970,1.0,0,1.0
DAPFMGRCDFSUSN,30,ENST00000354955,1.0,0,1.0
DAPFMGRCDFSUSN,31,ENST00000537958,1.0,0,1.0
DAPFMGRCDFSUSN,32,ENST00000404406,1.0,0,1.0
DAPFMGRCDFSUSN,33,ENST00000216797,1.0,0,1.0
DAPFMGRCDFSUSN,34,ENST00000375615,1.0,0,1.0
DAPFMGRCDFSUSN,35,ENST00000538630,1.0,0,1.0
DAPFMGRCDFSUSN,36,ENST00000343975,1.0,0,1.0
DAPFMGRCDFSUSN,37,ENST00000566433,1.0,0,1.0
DAPFMGRCDFSUSN,38,ENST00000262776,1.0,0,1.0
DAPFMGRCDFSUSN,39,ENST00000675018,1.0,0,1.0
DAPFMGRCDFSUSN,40,ENST00000334047,1.0,0,1.0
DAPFMGRCDFSUSN,41,ENST00000312553,1.0,0,1.0
DAPFMGRCDFSUSN,42,ENST00000408946,1.0,0,1.0
DAPFMGRCDFSUSN,43,ENST00000696580,1.0,0,1.0
DAPFMGRCDFSUSN,44,ENST00000377928,1.0,0,1.0
DAPFMGRCDFSUSN,45,ENST00000700106,1.0,0,1.0
DAPFMGRCDFSUSN,46,ENST00000688285,1.0,0,1.0
DAPFMGRCDFSUSN,47,ENST00000553342,1.0,0,1.0
DAPFMGRCDFSUSN,48,ENST00000584394,1.0,0,1.0
DAPFMGRCDFSUSN,49,ENST00000601951,1.0,0,1.0
DBABZHXKTCFAPX,0,ENST00000675784,1.0,0,1.0
DBABZHXKTCFAPX,1,ENST00000297186,1.0,0,1.0
DBABZHXKTCFAPX,2,ENST00000360001,1.0,0,1.0
DBABZHXKTCFAPX,3,ENST00000481781,1.0,0,1.0
DBABZHXKTCFAPX,4,ENST00000374837,1.0,0,1.0
DBABZHXKTCFAPX,5,ENST00000339091,1.0,0,1.0
DBABZHXKTCFAPX,6,ENST00000351486,1.0,0,1.0
DBABZHXKTCFAPX,7,ENST00000465073,1.0,0,1.0
DBABZHXKTCFAPX,8,ENST00000389568,1.0,0,1.0
DBABZHXKTCFAPX,9,ENST00000404077,1.0,0,1.0
DBABZHXKTCFAPX,10,ENST00000685104,1.0,0,1.0
DBABZHXKTCFAPX,11,ENST00000690756,1.0,0,1.0
DBABZHXKTCFAPX,12,ENST00000316752,1.0,0,1.0
DBABZHXKTCFAPX,13,ENST00000449297,1.0,0,1.0
DBABZHXKTCFAPX,14,ENST00000295030,1.0,0,1.0
DBABZHXKTCFAPX,15,ENST00000673801,1.0,0,1.0
DBABZHXKTCFAPX,16,ENST00000696899,1.0,0,1.0
DBABZHXKTCFAPX,17,ENST00000376624,1.0,0,1.0
DBABZHXKTCFAPX,18,ENST00000328381,1.0,0,1.0
DBABZHXKTCFAPX,19,ENST00000693336,1.0,0,1.0
DBABZHXKTCFAPX,20,ENST00000381389,1.0,0,1.0
DBABZHXKTCFAPX,21,ENST00000597960,1.0,0,1.0
DBABZHXKTCFAPX,22,ENST00000645063,1.0,0,1.0
DBABZHXKTCFAPX,23,ENST00000616884,1.0,0,1.0
DBABZHXKTCFAPX,24,ENST00000647578,1.0,0,1.0
DBABZHXKTCFAPX,25,ENST00000699251,1.0,0,1.0
DBABZHXKTCFAPX,26,ENST00000366592,1.0,0,1.0
DBABZHXKTCFAPX,27,ENST00000643466,1.0,0,1.0
DBABZHXKTCFAPX,28,ENST00000684074,1.0,0,1.0
DBABZHXKTCFAPX,29,ENST00000341753,1.0,0,1.0
DBABZHXKTCFAPX,30,ENST00000265421,1.0,0,1.0
DBABZHXKTCFAPX,31,ENST00000627450,1.0,0,1.0
DBABZHXKTCFAPX,32,ENST00000482929,1.0,0,1.0
DBABZHXKTCFAPX,33,ENST00000268668,1.0,0,1.0
DBABZHXKTCFAPX,34,ENST00000686776,1.0,0,1.0
DBABZHXKTCFAPX,35,ENST00000693089,1.0,0,1.0
DBABZHXKTCFAPX,36,ENST00000415766,1.0,0,1.0
DBABZHXKTCFAPX,37,ENST00000222308,1.0,0,1.0
DBABZHXKTCFAPX,38,ENST00000172229,1.0,0,1.0
DBABZHXKTCFAPX,39,ENST00000618387,1.0,0,1.0
DBABZHXKTCFAPX,40,ENST00000456894,1.0,0,1.0
DBABZHXKTCFAPX,41,ENST00000254235,1.0,0,1.0
DBABZHXKTCFAPX,42,ENST00000356970,1.0,0,1.0
DBABZHXKTCFAPX,43,ENST00000600490,1.0,0,1.0
DBABZHXKTCFAPX,44,ENST00000354955,1.0,0,1.0
DBABZHXKTCFAPX,45,ENST00000443597,1.0,0,1.0
DBABZHXKTCFAPX,46,ENST00000446859,1.0,0,1.0
DBABZHXKTCFAPX,47,ENST00000537958,1.0,0,1.0
DBABZHXKTCFAPX,48,ENST00000314922,1.0,0,1.0
DBABZHXKTCFAPX,49,ENST00000404406,1.0,0,1.0
DDBREPKUVSBGFI,0,ENST00000675784,1.0,0,1.0
DDBREPKUVSBGFI,1,ENST00000481781,1.0,0,1.0
DDBREPKUVSBGFI,2,ENST00000374837,1.0,0,1.0
DDBREPKUVSBGFI,3,ENST00000339091,1.0,0,1.0
DDBREPKUVSBGFI,4,ENST00000351486,1.0,0,1.0
DDBREPKUVSBGFI,5,ENST00000465073,1.0,0,1.0
DDBREPKUVSBGFI,6,ENST00000389568,1.0,0,1.0
DDBREPKUVSBGFI,7,ENST00000685104,1.0,0,1.0
DDBREPKUVSBGFI,8,ENST00000316752,1.0,0,1.0
DDBREPKUVSBGFI,9,ENST00000295030,1.0,0,1.0
DDBREPKUVSBGFI,10,ENST00000696899,1.0,0,1.0
DDBREPKUVSBGFI,11,ENST00000376624,1.0,0,1.0
DDBREPKUVSBGFI,12,ENST00000328381,1.0,0,1.0
DDBREPKUVSBGFI,13,ENST00000381389,1.0,0,1.0
DDBREPKUVSBGFI,14,ENST00000645063,1.0,0,1.0
DDBREPKUVSBGFI,15,ENST00000699251,1.0,0,1.0
DDBREPKUVSBGFI,16,ENST00000366592,1.0,0,1.0
DDBREPKUVSBGFI,17,ENST00000643466,1.0,0,1.0
DDBREPKUVSBGFI,18,ENST00000684074,1.0,0,1.0
DDBREPKUVSBGFI,19,ENST00000265421,1.0,0,1.0
DDBREPKUVSBGFI,20,ENST00000268668,1.0,0,1.0
DDBREPKUVSBGFI,21,ENST00000686776,1.0,0,1.0
DDBREPKUVSBGFI,22,ENST00000693089,1.0,0,1.0
DDBREPKUVSBGFI,23,ENST00000172229,1.0,0,1.0
DDBREPKUVSBGFI,24,ENST00000356970,1.0,0,1.0
DDBREPKUVSBGFI,25,ENST00000354955,1.0,0,1.0
DDBREPKUVSBGFI,26,ENST00000537958,1.0,0,1.0
DDBREPKUVSBGFI,27,ENST00000404406,1.0,0,1.0
DDBREPKUVSBGFI,28,ENST00000216797,1.0,0,1.0
DDBREPKUVSBGFI,29,ENST00000375615,1.0,0,1.0
DDBREPKUVSBGFI,30,ENST00000538630,1.0,0,1.0
DDBREPKUVSBGFI,31,ENST00000343975,1.0,0,1.0
DDBREPKUVSBGFI,32,ENST00000566433,1.0,0,1.0
DDBREPKUVSBGFI,33,ENST00000262776,1.0,0,1.0
DDBREPKUVSBGFI,34,ENST00000675018,1.0,0,1.0
DDBREPKUVSBGFI,35,ENST00000334047,1.0,0,1.0
DDBREPKUVSBGFI,36,ENST00000312553,1.0,0,1.0
DDBREPKUVSBGFI,37,ENST00000408946,1.0,0,1.0
DDBREPKUVSBGFI,38,ENST00000696580,1.0,0,1.0
DDBREPKUVSBGFI,39,ENST00000377928,1.0,0,1.0
DDBREPKUVSBGFI,40,ENST00000700106,1.0,0,1.0
DDBREPKUVSBGFI,41,ENST00000688285,1.0,0,1.0
DDBREPKUVSBGFI,42,ENST00000553342,1.0,0,1.0
DDBREPKUVSBGFI,43,ENST00000584394,1.0,0,1.0
DDBREPKUVSBGFI,44,ENST00000601951,1.0,0,1.0
DDBREPKUVSBGFI,45,ENST00000454002,1.0,0,1.0
DDBREPKUVSBGFI,46,ENST00000675956,1.0,0,1.0
DDBREPKUVSBGFI,47,ENST00000244174,1.0,0,1.0
DDBREPKUVSBGFI,48,ENST00000491190,1.0,0,1.0
DDBREPKUVSBGFI,49,ENST00000372318,1.0,0,1.0
DDHVILIIHBIMQU,0,ENST00000327325,0.9284,0.9284,0
DDHVILIIHBIMQU,1,ENST00000574091,0.928,0.928,0
DDHVILIIHBIMQU,2,ENST00000574002,0.928,0.928,0
DDHVILIIHBIMQU,3,ENST00000507853,0.922,0.922,0
DDHVILIIHBIMQU,4,ENST00000329411,0.922,0.922,0
DDHVILIIHBIMQU,5,ENST00000392619,0.9191,0.9191,0
DDHVILIIHBIMQU,6,ENST00000321935,0.9052,0.9052,0
DDHVILIIHBIMQU,7,ENST00000342219,0.9047,0.9047,0
DDHVILIIHBIMQU,8,ENST00000414912,0.9036,0.9036,0
DDHVILIIHBIMQU,9,ENST00000593821,0.9035,0.9035,0
DDHVILIIHBIMQU,10,ENST00000586569,0.9003,0.9003,0
DDHVILIIHBIMQU,11,ENST00000330793,0.8983,0.8983,0
DDHVILIIHBIMQU,12,ENST00000542353,0.8969,0.8969,0
DDHVILIIHBIMQU,13,ENST00000360345,0.8969,0.8969,0
DDHVILIIHBIMQU,14,ENST00000700355,0.8938,0.8938,0
DDHVILIIHBIMQU,15,ENST00000334529,0.891,0.891,0
DDHVILIIHBIMQU,16,ENST00000339348,0.891,0.891,0
DDHVILIIHBIMQU,17,ENST00000436527,0.8898,0.8898,0
DDHVILIIHBIMQU,18,ENST00000675784,0.8883,0.8883,0
DDHVILIIHBIMQU,19,ENST00000297186,0.8883,0.8883,0
DDHVILIIHBIMQU,20,ENST00000360001,0.8883,0.8883,0
DDHVILIIHBIMQU,21,ENST00000697000,0.8883,0.8883,0
DDHVILIIHBIMQU,22,ENST00000481781,0.8883,0.8883,0
DDHVILIIHBIMQU,23,ENST00000689359,0.8883,0.8883,0
DDHVILIIHBIMQU,24,ENST00000580219,0.8883,0.8883,0
DDHVILIIHBIMQU,25,ENST00000312584,0.8883,0.8883,0
DDHVILIIHBIMQU,26,ENST00000374837,0.8883,0.8883,0
DDHVILIIHBIMQU,27,ENST00000380405,0.8883,0.8883,0
DDHVILIIHBIMQU,28,ENST00000480039,0.8883,0.8883,0
DDHVILIIHBIMQU,29,ENST00000339091,0.8883,0.8883,0
DDHVILIIHBIMQU,30,ENST00000547137,0.8883,0.8883,0
DDHVILIIHBIMQU,31,ENST00000505726,0.8883,0.8883,0
DDHVILIIHBIMQU,32,ENST00000617704,0.8883,0.8883,0
DDHVILIIHBIMQU,33,ENST00000351486,0.8883,0.8883,0
DDHVILIIHBIMQU,34,ENST00000465073,0.8883,0.8883,0
DDHVILIIHBIMQU,35,ENST00000359238,0.8883,0.8883,0
DDHVILIIHBIMQU,36,ENST00000262817,0.8883,0.8883,0
DDHVILIIHBIMQU,37,ENST00000389568,0.8883,0.8883,0
DDHVILIIHBIMQU,38,ENST00000404077,0.8883,0.8883,0
DDHVILIIHBIMQU,39,ENST00000685104,0.8883,0.8883,0
DDHVILIIHBIMQU,40,ENST00000690756,0.8883,0.8883,0
DDHVILIIHBIMQU,41,ENST00000316752,0.8883,0.8883,0
DDHVILIIHBIMQU,42,ENST00000449297,0.8883,0.8883,0
DDHVILIIHBIMQU,43,ENST00000523983,0.8883,0.8883,0
DDHVILIIHBIMQU,44,ENST00000446773,0.8883,0.8883,0
DDHVILIIHBIMQU,45,ENST00000399903,0.8883,0.8883,0
DDHVILIIHBIMQU,46,ENST00000552526,0.8883,0.8883,0
DDHVILIIHBIMQU,47,ENST00000546079,0.8883,0.8883,0
DDHVILIIHBIMQU,48,ENST00000253109,0.8883,0.8883,0
DDHVILIIHBIMQU,49,ENST00000675247,0.8883,0.8883,0
DDOOFTLHJSMHLN,0,ENST00000675784,1.0,0.8871,1.0
DDOOFTLHJSMHLN,1,ENST00000481781,1.0,0.8871,1.0
DDOOFTLHJSMHLN,2,ENST00000374837,1.0,0.8871,1.0
DDOOFTLHJSMHLN,3,ENST00000339091,1.0,0.8871,1.0
DDOOFTLHJSMHLN,4,ENST00000351486,1.0,0.8871,1.0
DDOOFTLHJSMHLN,5,ENST00000465073,1.0,0.8871,1.0
DDOOFTLHJSMHLN,6,ENST00000389568,1.0,0.8871,1.0
DDOOFTLHJSMHLN,7,ENST00000685104,1.0,0.8871,1.0
DDOOFTLHJSMHLN,8,ENST00000316752,1.0,0.8871,1.0
DDOOFTLHJSMHLN,9,ENST00000295030,1.0,0.8871,1.0
DDOOFTLHJSMHLN,10,ENST00000696899,1.0,0.8871,1.0
DDOOFTLHJSMHLN,11,ENST00000376624,1.0,0.8871,1.0
DDOOFTLHJSMHLN,12,ENST00000328381,1.0,0.8871,1.0
DDOOFTLHJSMHLN,13,ENST00000381389,1.0,0.8871,1.0
DDOOFTLHJSMHLN,14,ENST00000645063,1.0,0.8871,1.0
DDOOFTLHJSMHLN,15,ENST00000699251,1.0,0.8871,1.0
DDOOFTLHJSMHLN,16,ENST00000366592,1.0,0.8871,1.0
DDOOFTLHJSMHLN,17,ENST00000643466,1.0,0.8871,1.0
DDOOFTLHJSMHLN,18,ENST00000684074,1.0,0.8871,1.0
DDOOFTLHJSMHLN,19,ENST00000265421,1.0,0.8871,1.0
DDOOFTLHJSMHLN,20,ENST00000268668,1.0,0.8871,1.0
DDOOFTLHJSMHLN,21,ENST00000686776,1.0,0.8871,1.0
DDOOFTLHJSMHLN,22,ENST00000693089,1.0,0.8871,1.0
DDOOFTLHJSMHLN,23,ENST00000172229,1.0,0.8871,1.0
DDOOFTLHJSMHLN,24,ENST00000356970,1.0,0.8871,1.0
DDOOFTLHJSMHLN,25,ENST00000354955,1.0,0.8871,1.0
DDOOFTLHJSMHLN,26,ENST00000537958,1.0,0.8871,1.0
DDOOFTLHJSMHLN,27,ENST00000404406,1.0,0.8871,1.0
DDOOFTLHJSMHLN,28,ENST00000216797,1.0,0.8871,1.0
DDOOFTLHJSMHLN,29,ENST00000375615,1.0,0.8871,1.0
DDOOFTLHJSMHLN,30,ENST00000538630,1.0,0.8871,1.0
DDOOFTLHJSMHLN,31,ENST00000343975,1.0,0.8871,1.0
DDOOFTLHJSMHLN,32,ENST00000566433,1.0,0.8871,1.0
DDOOFTLHJSMHLN,33,ENST00000262776,1.0,0.8871,1.0
DDOOFTLHJSMHLN,34,ENST00000675018,1.0,0.8871,1.0
DDOOFTLHJSMHLN,35,ENST00000334047,1.0,0.8871,1.0
DDOOFTLHJSMHLN,36,ENST00000312553,1.0,0.8871,1.0
